,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
6692,cardiovascular disease,25,27,144,166,"BACKGROUND: Hormone therapy (HT) is widely used for controlling menopausal symptoms and has also been used for the management and prevention of cardiovascular disease, osteoporosis and dementia in older women.",19370593_1,-1,-1,-1,6692,-1,0.0012857445,0.9987143
6705,colon cancer,19,21,112,124,"The only statistically significant benefits of HT were a decreased incidence of fractures and (for combined HT) colon cancer, with long-term use.",19370593_12,-1,-1,-1,6705,-1,0.0012781919,0.9987218
6707,cardiovascular disease,3,5,17,39,"Among women with cardiovascular disease, long-term use of combined continuous HT significantly increased the risk of venous thrombo-embolism.",19370593_14,-1,-1,-1,6707,-1,0.0012750463,0.9987249
6708,chronic disease,13,15,72,87,AUTHORS' CONCLUSIONS: HT is not indicated for the routine management of chronic disease.,19370593_18,-1,-1,-1,6708,-1,0.0012464272,0.99875355
6720,salvianolic acid A,3,6,27,45,Cardioprotective effect of salvianolic acid A on isoproterenol-induced myocardial infarction in rats.,19445921_0,-1,-1,-1,6720,-1,0.99882025,0.001179774
6721,myocardial infarction,8,10,71,92,Cardioprotective effect of salvianolic acid A on isoproterenol-induced myocardial infarction in rats.,19445921_0,-1,-1,-1,6721,-1,0.0013236224,0.99867636
6722,salvianolic acid A,11,14,77,95,The present study was designed to evaluate the cardioprotective potential of salvianolic acid A on isoproterenol-induced myocardial infarction in rats.,19445921_1,-1,-1,-1,6722,-1,0.9988237,0.0011763121
6723,myocardial infarction,16,18,121,142,The present study was designed to evaluate the cardioprotective potential of salvianolic acid A on isoproterenol-induced myocardial infarction in rats.,19445921_1,-1,-1,-1,6723,-1,0.0012873993,0.99871266
6724,lactate,9,10,73,80,"Isoproterenol-treated rats showed significant increases in the levels of lactate dehydrogenase, aspartate transaminase, creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase, catalase and glutathione peroxidase in serum and heart.",19445921_5,-1,-1,-1,6724,-1,0.9987866,0.0012133468
6726,creatine kinase,15,17,120,135,"Isoproterenol-treated rats showed significant increases in the levels of lactate dehydrogenase, aspartate transaminase, creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase, catalase and glutathione peroxidase in serum and heart.",19445921_5,-1,-1,-1,6726,-1,0.99879956,0.0012004566
6728,superoxide dismutase,26,28,203,223,"Isoproterenol-treated rats showed significant increases in the levels of lactate dehydrogenase, aspartate transaminase, creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase, catalase and glutathione peroxidase in serum and heart.",19445921_5,-1,-1,-1,6728,-1,0.99879587,0.0012041206
6729,glutathione peroxidase,31,33,238,260,"Isoproterenol-treated rats showed significant increases in the levels of lactate dehydrogenase, aspartate transaminase, creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase, catalase and glutathione peroxidase in serum and heart.",19445921_5,-1,-1,-1,6729,-1,0.9987908,0.001209183
6730,salvianolic acid A,2,5,18,36,Administration of salvianolic acid A for a period of 8 days significantly attenuated isoproterenol-induced cardiac dysfunction and myocardial injury and improved mitochondrial respiratory function.,19445921_8,-1,-1,-1,6730,-1,0.99882513,0.0011748731
6733,salvianolic acid A,4,7,23,41,The protective role of salvianolic acid A against isoproterenol-induced myocardial damage was further confirmed by histopathological examination.,19445921_9,-1,-1,-1,6733,-1,0.9988343,0.0011657143
6735,salvianolic acid A,7,10,38,56,The results of our study suggest that salvianolic acid A possessing antioxidant activity has a significant protective effect against isoproterenol-induced myocardial infarction.,19445921_10,-1,-1,-1,6735,-1,0.9988224,0.0011776497
6736,myocardial infarction,20,22,155,176,The results of our study suggest that salvianolic acid A possessing antioxidant activity has a significant protective effect against isoproterenol-induced myocardial infarction.,19445921_10,-1,-1,-1,6736,-1,0.0012932429,0.9987067
6742,PAC,14,15,101,104,"Toxic peripheral neuropathy is still a significant limiting factor for chemotherapy with paclitaxel (PAC), although glutamate and its closely related amino acid glutamine were claimed to ameliorate PAC neurotoxicity.",19473225_1,-1,-1,-1,6742,-1,0.9988098,0.0011901866
6745,PAC neurotoxicity,30,32,198,215,"Toxic peripheral neuropathy is still a significant limiting factor for chemotherapy with paclitaxel (PAC), although glutamate and its closely related amino acid glutamine were claimed to ameliorate PAC neurotoxicity.",19473225_1,-1,-1,-1,6745,-1,0.011727655,0.98827237
6754,PAC,21,22,147,150,This pilot study leads to the conclusion that glutamate supplementation at the chosen regimen fails to protect against peripheral neurotoxicity of PAC.,19473225_7,-1,-1,-1,6754,-1,0.0014411693,0.9985588
6756,chronic hepatitis C.A,11,14,89,110,Development of ocular myasthenia during pegylated interferon and ribavirin treatment for chronic hepatitis C.A 63-year-old male experienced sudden diplopia after 9 weeks of administration of pegylated interferon (IFN) alpha-2b and ribavirin for chronic hepatitis C (CHC).,19581773_0,-1,-1,-1,6756,-1,0.02045075,0.9795492
6758,chronic hepatitis C,34,37,245,264,Development of ocular myasthenia during pegylated interferon and ribavirin treatment for chronic hepatitis C.A 63-year-old male experienced sudden diplopia after 9 weeks of administration of pegylated interferon (IFN) alpha-2b and ribavirin for chronic hepatitis C (CHC).,19581773_0,-1,-1,-1,6758,-1,0.0013701931,0.9986298
6759,lid,8,9,61,64,Ophthalmologic examinations showed ptosis on the right upper lid and restricted right eye movement without any other neurological signs.,19581773_1,-1,-1,-1,6759,-1,0.0027347202,0.99726534
6761,acetylcholinesterase inhibitors,8,10,58,89,"The acetylcholine receptor antibody titer and response to acetylcholinesterase inhibitors were negative, and the results of thyroid function tests were normal.",19581773_3,-1,-1,-1,6761,-1,0.99882025,0.0011797482
6781,Acute renal failure,0,3,0,19,Acute renal failure in patients with AIDS on tenofovir while receiving prolonged vancomycin course for osteomyelitis.,19642243_0,-1,-1,-1,6781,-1,0.0013315122,0.99866855
6782,AIDS,6,7,37,41,Acute renal failure in patients with AIDS on tenofovir while receiving prolonged vancomycin course for osteomyelitis.,19642243_0,-1,-1,-1,6782,-1,0.0013822609,0.99861777
6784,Renal failure,0,2,0,13,Renal failure developed after a prolonged course of vancomycin therapy in 2 patients who were receiving tenofovir disoproxil fumarate as part of an antiretroviral regimen.,19642243_1,-1,-1,-1,6784,-1,0.0012438624,0.9987562
6786,Fanconi syndrome,8,10,52,68,Tenofovir has been implicated in the development of Fanconi syndrome and renal insufficiency because of its effects on the proximal renal tubule.,19642243_2,-1,-1,-1,6786,-1,0.0056523513,0.99434763
6787,renal insufficiency,11,13,73,92,Tenofovir has been implicated in the development of Fanconi syndrome and renal insufficiency because of its effects on the proximal renal tubule.,19642243_2,-1,-1,-1,6787,-1,0.0013903454,0.99860966
6788,Vancomycin nephrotoxicity,0,2,0,25,Vancomycin nephrotoxicity is infrequent but may result from coadministration with a nephrotoxic agent.,19642243_3,-1,-1,-1,6788,-1,0.005050815,0.9949492
6790,renal failure,11,13,64,77,Clinicians should be aware that tenofovir may raise the risk of renal failure during prolonged administration of vancomycin.,19642243_4,-1,-1,-1,6790,-1,0.0012816485,0.9987184
6792,aldehyde,14,15,91,99,Contact with the skin can result in percutaneous absorption of the substance that inhibits aldehyde dehydrogenase and can induce acetaldehyde syndrome in case of alcohol use.,19657887_2,-1,-1,-1,6792,-1,0.9988354,0.0011646298
6801,tardive dystonia,1,3,18,34,Sulpiride-induced tardive dystonia.,1967484_0,-1,-1,-1,6801,-1,0.0013975338,0.99860245
6804,tardive dyskinesia,12,14,88,106,"Although initially thought to be free of extrapyramidal side effects, sulpiride-induced tardive dyskinesia and parkinsonism have been reported occasionally.",1967484_2,-1,-1,-1,6804,-1,0.0013937603,0.99860626
6808,tardive dystonia,9,11,60,76,We could not find any previous reports of sulpiride-induced tardive dystonia.,1967484_4,-1,-1,-1,6808,-1,0.0013710127,0.998629
6811,PG,11,12,64,66,"However, the involvement of a specific, terminal prostaglandin (PG) isomerase has not been evaluated.",19692487_2,-1,-1,-1,6811,-1,0.99880755,0.0011924385
6813,LiCl,4,5,25,29,A 2-wk administration of LiCl (4 mmol.kg(-1).day(-1) ip) in mPGES-1 +/+ mice led to a marked polyuria with hyposmotic urine.,19692487_4,-1,-1,-1,6813,-1,0.99883896,0.0011610249
6841,acetic acid,8,10,71,82,"Acute analgesic and antiinflammatory activities were ascertained using acetic acid induced writhing model (mice) and carrageenan-induced rat paw edema model, respectively.",19719056_10,-1,-1,-1,6841,-1,0.99883515,0.0011648984
6842,paw edema,19,21,141,150,"Acute analgesic and antiinflammatory activities were ascertained using acetic acid induced writhing model (mice) and carrageenan-induced rat paw edema model, respectively.",19719056_10,-1,-1,-1,6842,-1,0.0013988221,0.99860114
6861,chronic pain,13,15,77,89,"This study suggests that for healthy older adults who are not suffering from chronic pain, neurocognitive and pharmacodynamic changes in response to a 10-mg dose of immediate-release oxycodone are similar to those observed for middle-aged adults.",19729346_6,-1,-1,-1,6861,-1,0.0012725319,0.9987275
6865,SSR103800,4,5,36,45,The glycine transporter-1 inhibitor SSR103800 displays a selective and specific antipsychotic-like profile in normal and transgenic mice.,19759529_0,-1,-1,-1,6865,-1,0.99882513,0.00117488
6869,NMDA,11,12,81,85,"However, the observation that antagonists of the glutamate N-methyl-D-aspartate (NMDA) receptor produce schizophrenic-like symptoms in humans has led to the idea of a dysfunctioning of the glutamatergic system via its NMDA receptor.",19759529_2,-1,-1,-1,6869,-1,0.9988055,0.0011945002
6870,NMDA,33,34,218,222,"However, the observation that antagonists of the glutamate N-methyl-D-aspartate (NMDA) receptor produce schizophrenic-like symptoms in humans has led to the idea of a dysfunctioning of the glutamatergic system via its NMDA receptor.",19759529_2,-1,-1,-1,6870,-1,0.99880993,0.0011901357
6871,NMDA,32,33,204,208,"As a result, there is a growing interest in the development of pharmacological agents with potential antipsychotic properties that enhance the activity of the glutamatergic system via a modulation of the NMDA receptor.",19759529_3,-1,-1,-1,6871,-1,0.99883,0.0011700107
6873,SSR103800,11,12,64,73,"Among them are glycine transporter-1 (GlyT1) inhibitors such as SSR103800, which indirectly enhance NMDA receptor function by increasing the glycine (a co-agonist for the NMDA receptor) levels in the synapse.",19759529_4,-1,-1,-1,6873,-1,0.99881494,0.0011851004
6874,NMDA,16,17,100,104,"Among them are glycine transporter-1 (GlyT1) inhibitors such as SSR103800, which indirectly enhance NMDA receptor function by increasing the glycine (a co-agonist for the NMDA receptor) levels in the synapse.",19759529_4,-1,-1,-1,6874,-1,0.9987919,0.0012082056
6876,NMDA,28,29,171,175,"Among them are glycine transporter-1 (GlyT1) inhibitors such as SSR103800, which indirectly enhance NMDA receptor function by increasing the glycine (a co-agonist for the NMDA receptor) levels in the synapse.",19759529_4,-1,-1,-1,6876,-1,0.9987871,0.0012129165
6877,SSR103800,10,11,81,90,"This study aimed at investigating the potential antipsychotic-like properties of SSR103800, with a particular focus on models of hyperactivity, involving either drug challenge (ie, amphetamine and MK-801) or transgenic mice (ie, NMDA Nr1(neo-/-) and DAT(-/-)).",19759529_5,-1,-1,-1,6877,-1,0.99882156,0.0011784082
6880,MK-801,30,31,197,203,"This study aimed at investigating the potential antipsychotic-like properties of SSR103800, with a particular focus on models of hyperactivity, involving either drug challenge (ie, amphetamine and MK-801) or transgenic mice (ie, NMDA Nr1(neo-/-) and DAT(-/-)).",19759529_5,-1,-1,-1,6880,-1,0.9988061,0.0011938597
6881,NMDA,38,39,229,233,"This study aimed at investigating the potential antipsychotic-like properties of SSR103800, with a particular focus on models of hyperactivity, involving either drug challenge (ie, amphetamine and MK-801) or transgenic mice (ie, NMDA Nr1(neo-/-) and DAT(-/-)).",19759529_5,-1,-1,-1,6881,-1,0.9987863,0.0012136942
6882,SSR103800,3,4,20,29,"Results showed that SSR103800 (10-30 mg/kg p.o.) blocked hyperactivity induced by the non-competitive NMDA receptor antagonist, MK-801 and partially reversed spontaneous hyperactivity of NMDA Nr1(neo-/-) mice.",19759529_6,-1,-1,-1,6882,-1,0.99878734,0.0012127114
6884,NMDA,18,19,102,106,"Results showed that SSR103800 (10-30 mg/kg p.o.) blocked hyperactivity induced by the non-competitive NMDA receptor antagonist, MK-801 and partially reversed spontaneous hyperactivity of NMDA Nr1(neo-/-) mice.",19759529_6,-1,-1,-1,6884,-1,0.99876887,0.0012311309
6885,MK-801,22,23,128,134,"Results showed that SSR103800 (10-30 mg/kg p.o.) blocked hyperactivity induced by the non-competitive NMDA receptor antagonist, MK-801 and partially reversed spontaneous hyperactivity of NMDA Nr1(neo-/-) mice.",19759529_6,-1,-1,-1,6885,-1,0.99879265,0.0012073364
6887,NMDA,29,30,187,191,"Results showed that SSR103800 (10-30 mg/kg p.o.) blocked hyperactivity induced by the non-competitive NMDA receptor antagonist, MK-801 and partially reversed spontaneous hyperactivity of NMDA Nr1(neo-/-) mice.",19759529_6,-1,-1,-1,6887,-1,0.9987717,0.0012282401
6888,SSR103800,3,4,13,22,"In contrast, SSR103800 failed to affect hyperactivity induced by amphetamine or naturally observed in dopamine transporter (DAT(-/-)) knockout mice (10-30 mg/kg p.o.).",19759529_7,-1,-1,-1,6888,-1,0.9988218,0.0011781966
6895,antipsychotics,16,17,96,110,"Importantly, both classical (haloperidol) and atypical (olanzapine, clozapine and aripiprazole) antipsychotics were effective in all these models of hyperactivity.",19759529_8,-1,-1,-1,6895,-1,0.9987808,0.0012192526
6897,SSR103800,6,7,30,39,"However, unlike these latter, SSR103800 did not produce catalepsy (retention on the bar test) up to 30 mg/kg p.o.",19759529_9,-1,-1,-1,6897,-1,0.9988464,0.0011535193
6899,SSR103800,9,10,55,64,"Together these findings show that the GlyT1 inhibitor, SSR103800, produces antipsychotic-like effects, which differ from those observed with compounds primarily targeting the dopaminergic system, and has a reduced side-effect potential as compared with these latter drugs.",19759529_10,-1,-1,-1,6899,-1,0.99883455,0.0011654673
6904,superoxide dismutase,17,19,135,155,"Biochemical analysis of brain revealed that the reserpine treatment significantly increased lipid peroxidation and decreased levels of superoxide dismutase (SOD), catalase (CAT) and glutathione reductase (GSH), an index of oxidative stress process.",19761039_5,-1,-1,-1,6904,-1,0.9988164,0.0011836309
6905,glutathione reductase,28,30,182,203,"Biochemical analysis of brain revealed that the reserpine treatment significantly increased lipid peroxidation and decreased levels of superoxide dismutase (SOD), catalase (CAT) and glutathione reductase (GSH), an index of oxidative stress process.",19761039_5,-1,-1,-1,6905,-1,0.99880695,0.001193047
6906,GSH,31,32,205,208,"Biochemical analysis of brain revealed that the reserpine treatment significantly increased lipid peroxidation and decreased levels of superoxide dismutase (SOD), catalase (CAT) and glutathione reductase (GSH), an index of oxidative stress process.",19761039_5,-1,-1,-1,6906,-1,0.99880373,0.0011962183
6907,GSH,18,19,121,124,"Coadministration of extract significantly reduced the lipid peroxidation and reversed the decrease in brain SOD, CAT and GSH levels.",19761039_6,-1,-1,-1,6907,-1,0.99882954,0.001170404
6909,pilocarpine status epilepticus,8,11,64,94,Pyrrolidine dithiocarbamate protects the piriform cortex in the pilocarpine status epilepticus model.,19767176_0,-1,-1,-1,6909,-1,0.013598239,0.98640174
6910,PDTC,3,4,29,33,Pyrrolidine dithiocarbamate (PDTC) has a dual mechanism of action as an antioxidant and an inhibitor of the transcription factor kappa-beta.,19767176_1,-1,-1,-1,6910,-1,0.9988373,0.0011627194
6911,reactive oxygen species,4,7,20,43,"Both, production of reactive oxygen species as well as activation of NF-kappaB have been implicated in severe neuronal damage in different sub-regions of the hippocampus as well as in the surrounding cortices.",19767176_2,-1,-1,-1,6911,-1,0.997265,0.002735079
6913,PDTC,3,4,14,18,The effect of PDTC on status epilepticus-associated cell loss in the hippocampus and piriform cortex was evaluated in the rat fractionated pilocarpine model.,19767176_3,-1,-1,-1,6913,-1,0.9988457,0.001154279
6915,PDTC,4,5,25,29,Treatment with 150 mg/kg PDTC before and following status epilepticus significantly increased the mortality rate to 100%.,19767176_4,-1,-1,-1,6915,-1,0.9988477,0.0011522202
6916,status epilepticus,8,10,51,69,Treatment with 150 mg/kg PDTC before and following status epilepticus significantly increased the mortality rate to 100%.,19767176_4,-1,-1,-1,6916,-1,0.0012702533,0.99872977
6917,PDTC,4,5,27,31,Administration of 50 mg/kg PDTC (low-dose) did not exert major effects on the development of a status epilepticus or the mortality rate.,19767176_5,-1,-1,-1,6917,-1,0.998836,0.0011640515
6918,status epilepticus,18,20,95,113,Administration of 50 mg/kg PDTC (low-dose) did not exert major effects on the development of a status epilepticus or the mortality rate.,19767176_5,-1,-1,-1,6918,-1,0.001297083,0.9987029
6919,status epilepticus,4,6,25,43,"In vehicle-treated rats, status epilepticus caused pronounced neuronal damage in the piriform cortex comprising both pyramidal cells and interneurons.",19767176_6,-1,-1,-1,6919,-1,0.0013567687,0.9986432
6921,PDTC,1,2,9,13,Low-dose PDTC treatment almost completely protected from lesions in the piriform cortex.,19767176_7,-1,-1,-1,6921,-1,0.9988707,0.0011293602
6922,status epilepticus,19,21,137,155,A significant decrease in neuronal density of the hippocampal hilar formation was identified in vehicle- and PDTC-treated rats following status epilepticus.,19767176_8,-1,-1,-1,6922,-1,0.0013438829,0.99865615
6923,PDTC,8,9,55,59,"In conclusion, the NF-kappaB inhibitor and antioxidant PDTC protected the piriform cortex, whereas it did not affect hilar neuronal loss.",19767176_9,-1,-1,-1,6923,-1,0.9988238,0.0011762013
6924,reactive oxygen species,8,11,49,72,These data might indicate that the generation of reactive oxygen species and activation of NF-kappaB plays a more central role in seizure-associated neuronal damage in the temporal cortex as compared to the hippocampal hilus.,19767176_10,-1,-1,-1,6924,-1,0.9972475,0.0027524016
6926,PDTC,14,15,100,104,"However, future investigations are necessary to exactly analyze the biochemical mechanisms by which PDTC exerted its beneficial effects in the piriform cortex.",19767176_11,-1,-1,-1,6926,-1,0.99883884,0.0011611793
6928,myotonia congenita,13,15,83,101,Anaesthetists' nightmare: masseter spasm after induction in an undiagnosed case of myotonia congenita.,19803309_0,-1,-1,-1,6928,-1,0.008320404,0.9916796
6929,myotonia congenita,6,8,33,51,"We report an undiagnosed case of myotonia congenita in a 24-year-old previously healthy primigravida, who developed life threatening masseter spasm following a standard dose of intravenous suxamethonium for induction of anaesthesia.",19803309_1,-1,-1,-1,6929,-1,0.0016020484,0.9983979
6934,heart block,6,8,36,47,"One of the twins developed complete heart block and dilated cardiomyopathy related to lopinavir/ritonavir therapy, a boosted protease-inhibitor agent, while the other twin developed mild bradycardia.",19820426_2,-1,-1,-1,6934,-1,0.0013601695,0.9986399
6937,heart failure,9,11,77,90,"Twenty-three hours after heart transplantation, life-threatening acute right heart failure was diagnosed in a patient requiring continuous venovenous hemodiafiltration (CVVHDF).",19843802_1,-1,-1,-1,6937,-1,0.0013448475,0.9986551
6953,birth defects,8,10,58,71,Antibacterial medication use during pregnancy and risk of birth defects: National Birth Defects Prevention Study.,19884587_0,-1,-1,-1,6953,-1,0.0013759191,0.9986241
6954,Birth Defects,12,14,82,95,Antibacterial medication use during pregnancy and risk of birth defects: National Birth Defects Prevention Study.,19884587_0,-1,-1,-1,6954,-1,0.0013574279,0.9986426
6955,birth defects,11,13,86,99,OBJECTIVE: To estimate the association between antibacterial medications and selected birth defects.,19884587_1,-1,-1,-1,6955,-1,0.0012717532,0.9987282
6956,birth defects,27,29,157,170,"DESIGN, SETTING, AND PARTICIPANTS: Population-based, multisite, case-control study of women who had pregnancies affected by 1 of more than 30 eligible major birth defects identified via birth defect surveillance programs in 10 states (n = 13 155) and control women randomly selected from the same geographical regions (n = 4941).",19884587_2,-1,-1,-1,6956,-1,0.0012996923,0.99870026
6957,birth defect,31,33,186,198,"DESIGN, SETTING, AND PARTICIPANTS: Population-based, multisite, case-control study of women who had pregnancies affected by 1 of more than 30 eligible major birth defects identified via birth defect surveillance programs in 10 states (n = 13 155) and control women randomly selected from the same geographical regions (n = 4941).",19884587_2,-1,-1,-1,6957,-1,0.0013102744,0.9986897
6958,birth defects,17,19,105,118,MAIN OUTCOME MEASURE: Odds ratios (ORs) measuring the association between antibacterial use and selected birth defects adjusted for potential confounders.,19884587_4,-1,-1,-1,6958,-1,0.0012639657,0.9987361
6960,hypoplastic left heart syndrome,27,31,112,143,"Sulfonamides were associated with anencephaly (adjusted OR [AOR] = 3.4; 95% confidence interval [CI], 1.3-8.8), hypoplastic left heart syndrome (AOR = 3.2; 95% CI, 1.3-7.6), coarctation of the aorta (AOR = 2.7; 95% CI, 1.3-5.6), choanal atresia (AOR = 8.0; 95% CI, 2.7-23.5), transverse limb deficiency (AOR = 2.5; 95% CI, 1.0-5.9), and diaphragmatic hernia (AOR = 2.4; 95% CI, 1.1-5.4).",19884587_6,-1,-1,-1,6960,-1,0.0013401927,0.99865985
6961,choanal atresia,63,65,229,244,"Sulfonamides were associated with anencephaly (adjusted OR [AOR] = 3.4; 95% confidence interval [CI], 1.3-8.8), hypoplastic left heart syndrome (AOR = 3.2; 95% CI, 1.3-7.6), coarctation of the aorta (AOR = 2.7; 95% CI, 1.3-5.6), choanal atresia (AOR = 8.0; 95% CI, 2.7-23.5), transverse limb deficiency (AOR = 2.5; 95% CI, 1.0-5.9), and diaphragmatic hernia (AOR = 2.4; 95% CI, 1.1-5.4).",19884587_6,-1,-1,-1,6961,-1,0.0021385225,0.99786144
6962,hypoplastic left heart syndrome,21,25,99,130,"Nitrofurantoins were associated with anophthalmia or microphthalmos (AOR = 3.7; 95% CI, 1.1-12.2), hypoplastic left heart syndrome (AOR = 4.2; 95% CI, 1.9-9.1), atrial septal defects (AOR = 1.9; 95% CI, 1.1-3.4), and cleft lip with cleft palate (AOR = 2.1; 95% CI, 1.2-3.9).",19884587_7,-1,-1,-1,6962,-1,0.0013812555,0.9986187
6963,cleft lip,57,59,217,226,"Nitrofurantoins were associated with anophthalmia or microphthalmos (AOR = 3.7; 95% CI, 1.1-12.2), hypoplastic left heart syndrome (AOR = 4.2; 95% CI, 1.9-9.1), atrial septal defects (AOR = 1.9; 95% CI, 1.1-3.4), and cleft lip with cleft palate (AOR = 2.1; 95% CI, 1.2-3.9).",19884587_7,-1,-1,-1,6963,-1,0.0014485898,0.9985514
6964,cleft palate,60,62,232,244,"Nitrofurantoins were associated with anophthalmia or microphthalmos (AOR = 3.7; 95% CI, 1.1-12.2), hypoplastic left heart syndrome (AOR = 4.2; 95% CI, 1.9-9.1), atrial septal defects (AOR = 1.9; 95% CI, 1.1-3.4), and cleft lip with cleft palate (AOR = 2.1; 95% CI, 1.2-3.9).",19884587_7,-1,-1,-1,6964,-1,0.0014289443,0.99857104
6967,birth defects,23,25,147,160,"CONCLUSIONS: Reassuringly, penicillins, erythromycins, and cephalosporins, although used commonly by pregnant women, were not associated with many birth defects.",19884587_9,-1,-1,-1,6967,-1,0.0012518639,0.99874806
6968,birth defects,7,9,62,75,"Sulfonamides and nitrofurantoins were associated with several birth defects, indicating a need for additional scrutiny.",19884587_10,-1,-1,-1,6968,-1,0.0012708125,0.99872917
6969,hepatitis B,15,17,106,117,Differential impact of immune escape mutations G145R and P120T on the replication of lamivudine-resistant hepatitis B virus e antigen-positive and -negative strains.,19889778_0,-1,-1,-1,6969,-1,0.0014019234,0.99859804
6970,hepatitis B,5,7,30,41,"Immune escape variants of the hepatitis B virus (HBV) represent an emerging clinical challenge, because they can be associated with vaccine escape, HBV reactivation, and failure of diagnostic tests.",19889778_1,-1,-1,-1,6970,-1,0.0015508654,0.9984491
6972,LAM,40,41,274,277,"We therefore systematically analyzed the functional impact of the most prevalent immune escape variants, the sG145R and sP120T mutants, on the viral replication efficacy and antiviral drug susceptibility of common treatment-associated mutants with resistance to lamivudine (LAM) and/or HBeAg negativity.",19889778_3,-1,-1,-1,6972,-1,0.998796,0.001203979
6973,HBeAg,43,44,286,291,"We therefore systematically analyzed the functional impact of the most prevalent immune escape variants, the sG145R and sP120T mutants, on the viral replication efficacy and antiviral drug susceptibility of common treatment-associated mutants with resistance to lamivudine (LAM) and/or HBeAg negativity.",19889778_3,-1,-1,-1,6973,-1,0.9967429,0.0032570686
6974,LAM,9,10,60,63,Replication-competent HBV strains with sG145R or sP120T and LAM resistance (rtM204I or rtL180M/rtM204V) were generated on an HBeAg-positive and an HBeAg-negative background with precore (PC) and basal core promoter (BCP) mutants.,19889778_4,-1,-1,-1,6974,-1,0.99878806,0.00121191
6975,HBsAg,5,6,37,42,"The sG145R mutation strongly reduced HBsAg levels and was able to fully restore the impaired replication of LAM-resistant HBV mutants to the levels of wild-type HBV, and PC or BCP mutations further enhanced viral replication.",19889778_5,-1,-1,-1,6975,-1,0.9988211,0.0011788909
6976,HBsAg,7,8,47,52,"Although the sP120T substitution also impaired HBsAg secretion, it did not enhance the replication of LAM-resistant clones.",19889778_6,-1,-1,-1,6976,-1,0.99882764,0.0011723449
6977,HBeAg,6,7,39,44,"However, the concomitant occurrence of HBeAg negativity (PC/BCP), sP120T, and LAM resistance resulted in the restoration of replication to levels of wild-type HBV.",19889778_7,-1,-1,-1,6977,-1,0.9949581,0.0050418605
6978,LAM,16,17,78,81,"However, the concomitant occurrence of HBeAg negativity (PC/BCP), sP120T, and LAM resistance resulted in the restoration of replication to levels of wild-type HBV.",19889778_7,-1,-1,-1,6978,-1,0.9988029,0.0011970744
6979,LAM,8,9,46,49,"In all clones with combined immune escape and LAM resistance mutations, the nucleotide analogues adefovir and tenofovir remained effective in suppressing viral replication in vitro.",19889778_8,-1,-1,-1,6979,-1,0.0019681707,0.9980318
6980,acute renal failure,6,9,36,55,Dynamic response of blood vessel in acute renal failure.,19893084_0,-1,-1,-1,6980,-1,0.001706269,0.9982937
6981,acute renal failure,7,10,40,59,"In this study we postulated that during acute renal failure induced by gentamicin the transient or dynamic response of blood vessels could be affected, and that antioxidants can prevent the changes in dynamic responses of blood vessels.",19893084_1,-1,-1,-1,6981,-1,0.0013403196,0.9986596
6986,myocardial hypertrophy,1,3,11,33,Reversible myocardial hypertrophy induced by tacrolimus in a pediatric heart transplant recipient: case report.,19917396_0,-1,-1,-1,6986,-1,0.0013270292,0.99867296
7006,cognitive dysfunction,18,20,115,136,BACKGROUND: Hypotension and a resultant decrease in cerebral blood flow have been implicated in the development of cognitive dysfunction.,19923525_1,-1,-1,-1,7006,-1,0.0014297918,0.9985702
7011,h,4,5,27,28,Latencies were recorded 48 h later for a testing trial.,19923525_5,-1,-1,-1,7011,-1,0.027297862,0.9727022
7012,h,38,39,144,145,"Ninety-six Swiss-Webster mice (30-35 g, 6-8 wk), were randomized into 6 groups 1) saline (control), 2) NTG immediately after learning, 3) NTG 3 h after learning, 4) NTG and NIMO, 5) vehicle, and 6) NIMO alone.",19923525_6,-1,-1,-1,7012,-1,0.057911634,0.94208837
7022,peptic ulcer,12,14,64,76,"It has been shown to be extremely effective in the treatment of peptic ulcer disease, reflux esophagitis, and the Zollinger-Ellison syndrome.",1992636_2,-1,-1,-1,7022,-1,0.0014386626,0.9985613
7033,Parkinson's disease,12,15,87,106,Metabotropic glutamate 7 receptor subtype modulates motor symptoms in rodent models of Parkinson's disease.,19940105_0,-1,-1,-1,7033,-1,0.0013763864,0.9986236
7035,Parkinson's disease,23,26,174,193,Metabotropic glutamate (mGlu) receptors modulate synaptic transmission in the central nervous system and represent promising therapeutic targets for symptomatic treatment of Parkinson's disease (PD).,19940105_1,-1,-1,-1,7035,-1,0.0013263671,0.9986737
7036,PD,27,28,195,197,Metabotropic glutamate (mGlu) receptors modulate synaptic transmission in the central nervous system and represent promising therapeutic targets for symptomatic treatment of Parkinson's disease (PD).,19940105_1,-1,-1,-1,7036,-1,0.0013232353,0.9986767
7037,PD,28,29,163,165,"Among the eight mGlu receptor subtypes, mGlu7 receptor is prominently expressed in the basal ganglia, but its role in restoring motor function in animal models of PD is not known.",19940105_2,-1,-1,-1,7037,-1,0.001223676,0.99877626
