,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
9435,cyclosporin A,6,8,48,61,The concomitant administration of etoposide and cyclosporin A resulted in eradication of hitherto refractory leukemic infiltration of bone marrow.,3865016_2,-1,-1,-1,9435,-1,0.9984865,0.0015135084
9436,leukemic,14,15,109,117,The concomitant administration of etoposide and cyclosporin A resulted in eradication of hitherto refractory leukemic infiltration of bone marrow.,3865016_2,-1,-1,-1,9436,-1,0.0015828854,0.99841714
9439,cyclosporin A,12,14,83,96,This report demonstrates for the first time that the pharmacodynamic properties of cyclosporin A may not be confined strictly to suppression of normal T-cell functions.,3865016_4,-1,-1,-1,9439,-1,0.99858785,0.001412193
9465,chest pain,15,17,86,96,We report a case of a patient with colon carcinoma and liver metastasis who presented chest pain after 5-fluorouracil (5-FU) administration.,3952818_2,-1,-1,-1,9465,-1,0.0018239807,0.998176
9467,5-FU,20,21,119,123,We report a case of a patient with colon carcinoma and liver metastasis who presented chest pain after 5-fluorouracil (5-FU) administration.,3952818_2,-1,-1,-1,9467,-1,0.99841964,0.0015803644
9468,chest pain,14,16,97,107,"Clinical electrocardiographic evolution was similar to that observed in Prinzmetal's angina, and chest pain promptly resolved with nifedipine.",3952818_3,-1,-1,-1,9468,-1,0.0021991648,0.99780077
9472,5-FU,14,15,81,85,"These data suggest that coronary spasm may be the cause of cardiotoxicity due to 5-FU, and that calcium antagonists may probably be used in the prevention or treatment of 5-FU cardiotoxicity.",3952818_4,-1,-1,-1,9472,-1,0.9983937,0.0016062581
9473,calcium antagonists,18,20,96,115,"These data suggest that coronary spasm may be the cause of cardiotoxicity due to 5-FU, and that calcium antagonists may probably be used in the prevention or treatment of 5-FU cardiotoxicity.",3952818_4,-1,-1,-1,9473,-1,0.9984706,0.0015293508
9474,5-FU cardiotoxicity,30,32,171,190,"These data suggest that coronary spasm may be the cause of cardiotoxicity due to 5-FU, and that calcium antagonists may probably be used in the prevention or treatment of 5-FU cardiotoxicity.",3952818_4,-1,-1,-1,9474,-1,0.3231882,0.67681175
9478,DFP,15,16,91,94,"Tri-ortho-tolyl phosphate (TOTP), 360 mg/kg, po, and 0,0'-diisopropyl phosphorofluoridate (DFP), 1 mg/kg sc, were administered to adult White Leghorn chickens 24 hr after they were placed on diets containing 0 to 300 ppm corticosterone.",3961813_1,-1,-1,-1,9478,-1,0.99832886,0.0016711679
9483,DFP,37,38,221,224,"Although low concentrations (less than or equal to 50 ppm) of corticosterone had beneficial effects on TOTP-induced neuropathy, greater than or equal to 200 ppm exacerbated clinical signs in chickens given either TOTP or DFP.",3961813_3,-1,-1,-1,9483,-1,0.99831307,0.0016869691
9485,DFP,8,9,51,54,Neurotoxic esterase activities 24 hr after TOTP or DFP were less than 20% of values measured in chickens not given organophosphorous compounds.,3961813_4,-1,-1,-1,9485,-1,0.998243,0.0017570893
9487,DFP,8,9,54,57,Chickens given 200 ppm corticosterone without TOTP or DFP had significantly elevated activity of plasma cholinesterase and significantly inhibited activity of liver carboxylesterase.,3961813_5,-1,-1,-1,9487,-1,0.998596,0.001403939
9488,DFP,18,19,117,120,Degenerating myelinated fibers were also evident in distal levels of the peripheral nerves of chickens given TOTP or DFP.,3961813_6,-1,-1,-1,9488,-1,0.99489933,0.005100689
9509,corn oil,18,20,120,128,"Preliminary results indicate that testosterone-treated LW rats that were fed the same diet, which was supplemented with corn oil up to 20% fat, developed prostate cancer after intervals of 6-12 months.",3969369_3,-1,-1,-1,9509,-1,0.99731416,0.0026857927
9517,alkylating agents,9,11,63,80,"The drugs commonly used are cyclophosphamide and chlorambucil (alkylating agents), azathioprine (purine analogue), and methotrexate (folic acid analogue).",3970039_2,-1,-1,-1,9517,-1,0.99549025,0.004509776
9520,folic acid,22,24,133,143,"The drugs commonly used are cyclophosphamide and chlorambucil (alkylating agents), azathioprine (purine analogue), and methotrexate (folic acid analogue).",3970039_2,-1,-1,-1,9520,-1,0.9986457,0.0013543087
9521,alkylating agents,3,5,22,39,"Patients treated with alkylating agents have an increased risk of development of acute nonlymphocytic leukemia, and both alkylating agents and azathioprine are associated with the development of non-Hodgkin's lymphoma.",3970039_6,-1,-1,-1,9521,-1,0.99829596,0.0017040474
9522,alkylating agents,18,20,121,138,"Patients treated with alkylating agents have an increased risk of development of acute nonlymphocytic leukemia, and both alkylating agents and azathioprine are associated with the development of non-Hodgkin's lymphoma.",3970039_6,-1,-1,-1,9522,-1,0.9983734,0.0016265993
9532,alkylating agents,30,32,194,211,"Data on the possible increased risk of malignancy in rheumatoid arthritis are still being collected, and until further information is available, the use of immunosuppressive drugs, particularly alkylating agents, in the treatment of rheumatoid arthritis should be reserved for patients with severe progressive disease or life-threatening complications.",3970039_9,-1,-1,-1,9532,-1,0.9979201,0.002079942
9541,pericardial effusion,4,6,29,49,Pneumonitis with pleural and pericardial effusion and neuropathy during amiodarone therapy.,3997294_0,-1,-1,-1,9541,-1,0.0017680486,0.99823195
9544,sinuatrial disease,3,5,15,33,"A patient with sinuatrial disease and implanted pacemaker was treated with amiodarone (maximum dose 1000 mg, maintenance dose 800 mg daily) for 10 months, for control of supraventricular tachyarrhythmias.",3997294_1,-1,-1,-1,9544,-1,0.0040181973,0.9959818
9546,pericardial effusions,6,8,38,59,"He developed pneumonitis, pleural and pericardial effusions, and a predominantly proximal motor neuropathy.",3997294_2,-1,-1,-1,9546,-1,0.0024211465,0.9975789
9553,sinoatrial block,1,3,19,35,Amiodarone-induced sinoatrial block.,4008111_0,-1,-1,-1,9553,-1,0.013881169,0.9861188
9554,sinoatrial block,2,4,12,28,"We observed sinoatrial block due to chronic amiodarone administration in a 5-year-old boy with primary cardiomyopathy, Wolff-Parkinson-White syndrome and supraventricular tachycardia.",4008111_1,-1,-1,-1,9554,-1,0.0059996555,0.9940003
9556,primary cardiomyopathy,14,16,95,117,"We observed sinoatrial block due to chronic amiodarone administration in a 5-year-old boy with primary cardiomyopathy, Wolff-Parkinson-White syndrome and supraventricular tachycardia.",4008111_1,-1,-1,-1,9556,-1,0.0015649855,0.99843496
9557,supraventricular tachycardia,20,22,154,182,"We observed sinoatrial block due to chronic amiodarone administration in a 5-year-old boy with primary cardiomyopathy, Wolff-Parkinson-White syndrome and supraventricular tachycardia.",4008111_1,-1,-1,-1,9557,-1,0.0021970188,0.9978029
9559,sinoatrial block,12,14,75,91,Reduction in the dosage of amiodarone resulted in the disappearance of the sinoatrial block and the persistence of asymptomatic sinus bradycardia.,4008111_2,-1,-1,-1,9559,-1,0.0126093365,0.98739064
9571,Gentamicin nephropathy,0,2,0,22,Gentamicin nephropathy in a neonate.,4069770_0,-1,-1,-1,9571,-1,0.28202072,0.7179793
9572,acute renal failure,12,15,66,85,The clinical and autopsy findings in a premature baby who died of acute renal failure after therapy with gentamicin (5 mg/kg/day) and penicillin are presented.,4069770_1,-1,-1,-1,9572,-1,0.0015188408,0.9984812
9577,periodic acid,1,3,9,22,"Numerous periodic acid Schiff (PAS) positive, diastase resistant cytoplasmic inclusion bodies which appeared as myelin figures in cytosegresomes under the electron microscope were identified in the proximal convoluted tubules.",4069770_3,-1,-1,-1,9577,-1,0.99202687,0.007973106
9579,renal insufficiency,1,3,21,40,Indomethacin-induced renal insufficiency: recurrence on rechallenge.,4071154_0,-1,-1,-1,9579,-1,0.0016571884,0.99834275
9580,renal failure,8,10,42,55,"We have reported a case of acute oliguric renal failure with hyperkalemia in a patient with cirrhosis, ascites, and cor pulmonale after indomethacin therapy.",4071154_1,-1,-1,-1,9580,-1,0.0013286417,0.9986714
9587,acute renal failure,12,15,101,120,"Since nonsteroidal anti-inflammatory agents interfere with this compensatory mechanism and may cause acute renal failure, they should be used with caution in such patients.",4071154_4,-1,-1,-1,9587,-1,0.001681201,0.9983188
9595,nausea and vomiting,14,17,86,105,"Jaundice with tender hepatomegaly, usually preceded by symptoms of malaise, anorexia, nausea and vomiting, and associated with upper abdominal pain, was an invariable finding in all patients.",424937_3,-1,-1,-1,9595,-1,0.0015173078,0.99848276
9596,upper abdominal pain,21,24,127,147,"Jaundice with tender hepatomegaly, usually preceded by symptoms of malaise, anorexia, nausea and vomiting, and associated with upper abdominal pain, was an invariable finding in all patients.",424937_3,-1,-1,-1,9596,-1,0.0018203841,0.9981797
9600,massive hepatic necrosis,29,32,217,241,"Biochemical liver function tests indicated hepatocellular necrosis and correlated with histopathological evidence of hepatic injury, the spectrum of which ranged from fatty change and focal hepatocellular necrosis to massive hepatic necrosis.",424937_4,-1,-1,-1,9600,-1,0.0019626839,0.9980373
9604,hepatic failure,7,9,38,53,"One patient died, having presented in hepatic failure, and another, who had been taking methyldopa for 7 years, showed slower clinical and biochemical resolution over a period of several months.",424937_7,-1,-1,-1,9604,-1,0.0017144344,0.9982856
9615,Suxamethonium chloride,0,2,0,22,Suxamethonium chloride (Sch) was administered i.v. to 36 adult males at six rates: 0.25 mg s-1 to 20 mg s-1.,435349_2,-1,-1,-1,9615,-1,0.99880826,0.001191705
9621,idiopathic Parkinson's disease,21,25,157,187,"Tiapride, a substituted benzamide derivative closely related to metoclopramide, reduced levodopa-induced peak dose involuntary movements in 16 patients with idiopathic Parkinson's disease.",458486_1,-1,-1,-1,9621,-1,0.002673746,0.99732625
9635,lactic acid,15,17,112,123,"Long-term administration of quinidine was associated with persistent elevation of serum concentrations of SGOT, lactic acid dehydrogenase, and alkaline phosphatase.",48362_1,-1,-1,-1,9635,-1,0.997787,0.002212981
9636,alkaline phosphatase,20,22,143,163,"Long-term administration of quinidine was associated with persistent elevation of serum concentrations of SGOT, lactic acid dehydrogenase, and alkaline phosphatase.",48362_1,-1,-1,-1,9636,-1,0.9970745,0.0029255368
9638,alkaline phosphatase,14,16,85,105,"A challenge dose of quinidine caused clinical symptoms and abrupt elevation of SGOT, alkaline phosphatase, and lactic acid dehydrogenase values.",48362_4,-1,-1,-1,9638,-1,0.9957558,0.004244277
9639,lactic acid,18,20,111,122,"A challenge dose of quinidine caused clinical symptoms and abrupt elevation of SGOT, alkaline phosphatase, and lactic acid dehydrogenase values.",48362_4,-1,-1,-1,9639,-1,0.9978719,0.0021281445
9655,sodium warfarin,11,13,87,102,"Appropriate treatment consists of discontinuation of heparin, and anticoagulation with sodium warfarin if necessary.",591536_6,-1,-1,-1,9655,-1,0.99841,0.0015899886
9661,h,10,11,61,62,The drug was still present in measurable quantities after 24 h even with the smallest dose.,6103707_11,-1,-1,-1,9661,-1,0.11601081,0.88398916
9664,ouabain arrhythmia,11,13,91,109,Its antiarrhythmic effectiveness surpasses that of propranolol and pindolol inhibiting the ouabain arrhythmia in dogs and cats.,6111982_2,-1,-1,-1,9664,-1,0.7567636,0.24323644
9670,impotence,9,10,69,78,"The results show an association between bendrofluazide treatment and impotence, and impotence also occurred more frequently in patients taking propranolol than in those taking placebos.",6115999_5,-1,-1,-1,9670,-1,0.0020834762,0.9979165
9671,impotence,12,13,84,93,"The results show an association between bendrofluazide treatment and impotence, and impotence also occurred more frequently in patients taking propranolol than in those taking placebos.",6115999_5,-1,-1,-1,9671,-1,0.0018413486,0.99815863
9678,uric acid,9,11,46,55,"Mean serum potassium level fell, and urea and uric acid levels rose, in men and women taking bendrofluazide.",6115999_8,-1,-1,-1,9678,-1,0.9984877,0.0015122398
9681,uric acid,8,10,46,55,"In the propranolol group, serum potassium and uric acid levels rose in both sexes, but the urea level rose significantly in women only.",6115999_9,-1,-1,-1,9681,-1,0.9985688,0.0014311976
9692,muscimol,15,16,71,79,"While (-)-baclofen (1-3 mg/kg) proved to be an effective antagonist of muscimol, its (+)-isomer (5-20 mg/kg) lacked this property.",6118280_7,-1,-1,-1,9692,-1,0.99891627,0.001083788
9693,5-HTP,4,5,26,31,"Considering the fact that 5-HTP and the benzodiazepines have been found to be beneficial in the management of clinical myoclonus, the muscimol-induced myoclonus seems to be a satisfactory animal model that may prove useful for the development of new drug treatments for this condition.",6118280_8,-1,-1,-1,9693,-1,0.99833965,0.001660366
9699,heart disease,4,6,30,43,"Three patients with ischaemic heart disease developed profound cardiac failure, hypotension and bradycardia during combined therapy with verapamil and beta-adrenergic blocking drugs.",6127992_1,-1,-1,-1,9699,-1,0.0013003239,0.99869967
9700,cardiac failure,8,10,63,78,"Three patients with ischaemic heart disease developed profound cardiac failure, hypotension and bradycardia during combined therapy with verapamil and beta-adrenergic blocking drugs.",6127992_1,-1,-1,-1,9700,-1,0.0012123036,0.9987877
9707,Crohn's disease,8,11,38,53,"In the twin pregnancy, the mother had Crohn's disease.",6133211_3,-1,-1,-1,9707,-1,0.004010301,0.99598974
9719,impotence,9,10,55,64,Sixty percent of the males developed breast changes or impotence while taking cimetidine and in all cases these changes disappeared when cimetidine was replaced by ranitidine.,6150641_6,-1,-1,-1,9719,-1,0.0018369893,0.99816304
9726,gastrin,42,43,210,217,"Treatment with high doses of cimetidine (one to 60 months; median, 11 months) or ranitidine (two to 31 months; median, 14 months) was not associated with hepatic or hematologic toxicity or alterations of serum gastrin concentrations, but ranitidine therapy was associated with a significantly lower serum creatinine level than seen with cimetidine therapy.",6150641_7,-1,-1,-1,9726,-1,0.998716,0.0012840318
9744,renal failure,3,5,31,44,Thrombotic microangiopathy and renal failure associated with antineoplastic chemotherapy.,6203452_0,-1,-1,-1,9744,-1,0.0014019449,0.99859804
9747,renal insufficiency,10,12,84,103,"Five patients with carcinoma developed thrombotic microangiopathy (characterized by renal insufficiency, microangiopathic hemolytic anemia, and usually thrombocytopenia) after treatment with cisplatin, bleomycin, and a vinca alkaloid.",6203452_1,-1,-1,-1,9747,-1,0.0014276705,0.99857235
9754,renal failure,24,26,145,158,"Diagnosis of this potentially fatal complication may be delayed or missed if renal tissue or the peripheral blood smear is not examined, because renal failure may be ascribed to cisplatin nephrotoxicity and the anemia and thrombocytopenia to drug-induced bone marrow suppression.",6203452_5,-1,-1,-1,9754,-1,0.0015263174,0.9984737
9755,cisplatin nephrotoxicity,30,32,178,202,"Diagnosis of this potentially fatal complication may be delayed or missed if renal tissue or the peripheral blood smear is not examined, because renal failure may be ascribed to cisplatin nephrotoxicity and the anemia and thrombocytopenia to drug-induced bone marrow suppression.",6203452_5,-1,-1,-1,9755,-1,0.107609026,0.89239097
9762,ISO,19,20,137,140,The development of cardiac hypertrophy was studied in adult female Wistar rats following daily subcutaneous injections of isoproterenol (ISO) (0.3 mg/kg body weight).,6203632_1,-1,-1,-1,9762,-1,0.9983613,0.0016387502
9763,body weight,24,26,153,164,The development of cardiac hypertrophy was studied in adult female Wistar rats following daily subcutaneous injections of isoproterenol (ISO) (0.3 mg/kg body weight).,6203632_1,-1,-1,-1,9763,-1,0.15911654,0.84088343
9764,h,9,10,50,51,Ventricular RNA content was elevated 26% after 24 h of a single injection and reached a maximal level following 8 days of therapy.,6203632_4,-1,-1,-1,9764,-1,0.07392723,0.9260728
9766,ISO,8,9,50,53,These data indicate that the adaptive response to ISO shows an early hypertrophic phase (1-4 days) characterized by a substantial increase in RNA content and cardiac mass in the absence of changes in DNA.,6203632_10,-1,-1,-1,9766,-1,0.9966517,0.0033483543
9771,myocardial infarction,26,28,178,199,The antiarrhythmic effects of the sustained release form of mexiletine (Mexitil-Perlongets) were evaluated in a double-blind placebo trial in 630 patients with recent documented myocardial infarction.,6209318_2,-1,-1,-1,9771,-1,0.0015220201,0.998478
9781,myasthenia gravis,11,13,73,90,"Skin rashes, proteinuria, systemic lupus erythematosus, polymyositis and myasthenia gravis have all been recorded as complications of penicillamine therapy in patients with rheumatoid arthritis.",6216862_1,-1,-1,-1,9781,-1,0.001352087,0.998648
9784,elastosis perforans serpiginosa,4,7,26,57,"The skin lesion resembled elastosis perforans serpiginosa, which has been reported as a rare side effect in patients with Wilson's disease but not in patients with rheumatoid arthritis treated with penicillamine.",6216862_3,-1,-1,-1,9784,-1,0.0018913994,0.9981086
9785,Wilson's disease,20,23,122,138,"The skin lesion resembled elastosis perforans serpiginosa, which has been reported as a rare side effect in patients with Wilson's disease but not in patients with rheumatoid arthritis treated with penicillamine.",6216862_3,-1,-1,-1,9785,-1,0.0024005487,0.9975994
9789,myocardial infarction,9,11,63,84,Changes in heart size during long-term timolol treatment after myocardial infarction.,6229975_0,-1,-1,-1,9789,-1,0.0015215768,0.9984785
9791,myocardial infarction,10,12,62,83,"The effect of long-term timolol treatment on heart size after myocardial infarction was evaluated by X-ray in a double-blind study including 241 patients (placebo 126, timolol 115).",6229975_1,-1,-1,-1,9791,-1,0.0016300584,0.99837
9797,Vitamin D3 toxicity,0,3,0,19,Vitamin D3 toxicity in dairy cows.,6286738_0,-1,-1,-1,9797,-1,0.6974277,0.3025723
9798,vitamin D3,4,6,26,36,"Large parenteral doses of vitamin D3 (15 to 17.5 x 10(6) IU vitamin D3) were associated with prolonged hypercalcemia, hyperphosphatemia, and large increases of vitamin D3 and its metabolites in the blood plasma of nonlactating nonpregnant and pregnant Jersey cows.",6286738_1,-1,-1,-1,9798,-1,0.99816126,0.0018387248
9799,vitamin D3,14,16,60,70,"Large parenteral doses of vitamin D3 (15 to 17.5 x 10(6) IU vitamin D3) were associated with prolonged hypercalcemia, hyperphosphatemia, and large increases of vitamin D3 and its metabolites in the blood plasma of nonlactating nonpregnant and pregnant Jersey cows.",6286738_1,-1,-1,-1,9799,-1,0.99807775,0.0019222714
9801,vitamin D3,29,31,160,170,"Large parenteral doses of vitamin D3 (15 to 17.5 x 10(6) IU vitamin D3) were associated with prolonged hypercalcemia, hyperphosphatemia, and large increases of vitamin D3 and its metabolites in the blood plasma of nonlactating nonpregnant and pregnant Jersey cows.",6286738_1,-1,-1,-1,9801,-1,0.99819857,0.0018014868
9803,vitamin D3,11,13,73,83,Calcium concentrations 1 day postpartum were higher in cows treated with vitamin D3 about 32 days prepartum (8.8 mg/100 ml) than in control cows (5.5 mg/100 ml).,6286738_2,-1,-1,-1,9803,-1,0.99814355,0.0018564155
9804,vitamin D3,6,8,30,40,"None of the cows treated with vitamin D3 showed signs of milk fever during the peripartal period; however, 22% of the control cows developed clinical signs of milk fever during this period.",6286738_3,-1,-1,-1,9804,-1,0.9982546,0.0017453689
9807,vitamin D3 toxicity,2,5,9,28,"Signs of vitamin D3 toxicity were not observed in nonlactating nonpregnant cows; however, pregnant cows commonly developed severe signs of vitamin D3 toxicity and 10 of 17 cows died.",6286738_4,-1,-1,-1,9807,-1,0.6380338,0.3619662
9808,vitamin D3 toxicity,22,25,139,158,"Signs of vitamin D3 toxicity were not observed in nonlactating nonpregnant cows; however, pregnant cows commonly developed severe signs of vitamin D3 toxicity and 10 of 17 cows died.",6286738_4,-1,-1,-1,9808,-1,0.64607203,0.35392803
9811,vitamin D3,6,8,35,45,"Because of the extreme toxicity of vitamin D3 in pregnant Jersey cows and the low margin of safety between doses of vitamin D3 that prevent milk fever and doses that induce milk fever, we concluded that vitamin D3 cannot be used practically to prevent milk fever when injected several weeks prepartum.",6286738_6,-1,-1,-1,9811,-1,0.99838555,0.0016144133
9812,vitamin D3,21,23,116,126,"Because of the extreme toxicity of vitamin D3 in pregnant Jersey cows and the low margin of safety between doses of vitamin D3 that prevent milk fever and doses that induce milk fever, we concluded that vitamin D3 cannot be used practically to prevent milk fever when injected several weeks prepartum.",6286738_6,-1,-1,-1,9812,-1,0.99828416,0.0017157592
9815,vitamin D3,37,39,203,213,"Because of the extreme toxicity of vitamin D3 in pregnant Jersey cows and the low margin of safety between doses of vitamin D3 that prevent milk fever and doses that induce milk fever, we concluded that vitamin D3 cannot be used practically to prevent milk fever when injected several weeks prepartum.",6286738_6,-1,-1,-1,9815,-1,0.99834824,0.0016517942
9821,Diabetes mellitus,0,2,0,17,Diabetes mellitus was the major cause of autonomic neuropathy.,6287825_6,-1,-1,-1,9821,-1,0.0032119118,0.99678814
9829,Doxorubicin cardiomyopathy,0,2,0,26,Doxorubicin cardiomyopathy in children with left-sided Wilms tumor.,6292680_0,-1,-1,-1,9829,-1,0.26572293,0.73427707
9830,Wilms tumor,6,8,55,66,Doxorubicin cardiomyopathy in children with left-sided Wilms tumor.,6292680_0,-1,-1,-1,9830,-1,0.0022051644,0.99779487
9831,Wilms tumor,3,5,18,29,Two children with Wilms tumor of the left kidney experienced severe anthracycline cardiomyopathy after irradiation to the tumor bed and conventional dosage of doxorubicin.,6292680_1,-1,-1,-1,9831,-1,0.001585403,0.99841464
9832,anthracycline cardiomyopathy,11,13,68,96,Two children with Wilms tumor of the left kidney experienced severe anthracycline cardiomyopathy after irradiation to the tumor bed and conventional dosage of doxorubicin.,6292680_1,-1,-1,-1,9832,-1,0.5185935,0.4814065
9836,Wilms tumor,14,16,79,90,The cardiomyopathy is attributed 1) to the fact that radiation fields for left Wilms tumor include the lower portion of the heart and 2) to the interaction of doxorubicin and irradiation on cardiac muscle.,6292680_2,-1,-1,-1,9836,-1,0.0038174884,0.9961825
9839,Wilms tumor,12,14,81,92,It is recommended that doxorubicin dosage be sharply restricted in children with Wilms tumor of the left kidney who receive postoperative irradiation.,6292680_3,-1,-1,-1,9839,-1,0.0018607537,0.99813926
9846,DA,15,16,100,102,Moreover calcitonin induced a significant decrease in nigral GAD activity but no change in striatal DA and DOPAC concentration or GAD activity.,6293644_4,-1,-1,-1,9846,-1,0.99852824,0.0014716835
9847,DOPAC,17,18,107,112,Moreover calcitonin induced a significant decrease in nigral GAD activity but no change in striatal DA and DOPAC concentration or GAD activity.,6293644_4,-1,-1,-1,9847,-1,0.99863726,0.0013626757
9849,caffeine toxicity,2,4,13,30,Reduction in caffeine toxicity by acetaminophen.,6308277_0,-1,-1,-1,9849,-1,0.44894546,0.55105454
9873,ATP,16,17,103,106,Acetaminophen (up to 150 micrograms/mL) did not retard the incorporation of radioactive adenosine into ATP in slices of rat cerebral cortex.,6308277_6,-1,-1,-1,9873,-1,0.99845374,0.00154629
9881,respiratory depression,9,11,83,105,"Moreover, naloxazone significantly attenuated the morphine-induced hypotension and respiratory depression, whereas morphine-induced bradycardia was less affected.",6308526_3,-1,-1,-1,9881,-1,0.0023301514,0.9976699
9894,calcium channels,6,8,44,60,These results suggested that ammonia blocks calcium channels.,6323692_5,-1,-1,-1,9894,-1,0.9458005,0.054199535
9902,central nervous system depressants,16,20,108,142,The data suggest that hyperammonemia exerts a calcium channel blocking action which enhances the effects of central nervous system depressants and certain opioid analgesics.,6323692_8,-1,-1,-1,9902,-1,0.43370518,0.56629485
9908,major depressive disorder,15,18,95,120,A double-blind study of the efficacy and safety of dothiepin hydrochloride in the treatment of major depressive disorder.,6386793_0,-1,-1,-1,9908,-1,0.0019829725,0.9980171
9920,panic disorder,9,11,64,78,Behavioral effects of diazepam and propranolol in patients with panic disorder and agoraphobia.,6387529_0,-1,-1,-1,9920,-1,0.0015186274,0.99848133
9924,panic disorders,49,51,233,248,"The effects of oral doses of diazepam (single dose of 10 mg and a median dose of 30 mg/day for 2 weeks) and propranolol (single dose of 80 mg and a median dose of 240 mg/day for 2 weeks) on psychological performance of patients with panic disorders and agoraphobia were investigated in a double-blind, randomized and crossover design.",6387529_1,-1,-1,-1,9924,-1,0.0019562237,0.9980438
9932,h,11,12,48,49,"After 2 weeks of treatment, patients tested 5-8 h after the last dose of medication did not show any decrement of performance.",6387529_5,-1,-1,-1,9932,-1,0.28625312,0.7137469
9935,2-mercaptoethane,10,11,85,101,Treatment of ifosfamide-induced urothelial toxicity by oral administration of sodium 2-mercaptoethane sulphonate (MESNA) to patients with inoperable lung cancer.,6402369_0,-1,-1,-1,9935,-1,0.99832493,0.0016751026
9942,lung cancer,35,37,218,229,The protective effect of oral administration of the thiol compound sodium 2-mercaptoethane sulphonate (MESNA) against urothelial toxicity induced by ifosfamide (IF) was tested in a group of 45 patients with inoperable lung cancer under treatment with IF (2250 mg/m2 on days 2-5) as part of a polychemotherapy regimen repeated in a 4-week cycle.,6402369_1,-1,-1,-1,9942,-1,0.0017415168,0.99825853
9960,PGs,7,8,51,54,"To investigate the relationship of prostaglandins (PGs) to seizure induction, the effects of six PG synthetase inhibitors on convulsions induced by flurothyl, picrotoxin, pentetrazol (PTZ), electroshock or bicuculline were evaluated.",6433367_1,-1,-1,-1,9960,-1,0.9975477,0.0024522918
9962,PG,17,18,97,99,"To investigate the relationship of prostaglandins (PGs) to seizure induction, the effects of six PG synthetase inhibitors on convulsions induced by flurothyl, picrotoxin, pentetrazol (PTZ), electroshock or bicuculline were evaluated.",6433367_1,-1,-1,-1,9962,-1,0.9976833,0.002316745
9965,PTZ,30,31,184,187,"To investigate the relationship of prostaglandins (PGs) to seizure induction, the effects of six PG synthetase inhibitors on convulsions induced by flurothyl, picrotoxin, pentetrazol (PTZ), electroshock or bicuculline were evaluated.",6433367_1,-1,-1,-1,9965,-1,0.99812776,0.0018722205
9969,mefenamic acid,4,6,21,35,"Ibuprofen, sulindac, mefenamic acid, and low dose meclofenamic acid increased the latency-to-onset in the flurothyl and/or PTZ models; the electroshock, picrotoxin and bicuculline models were not significantly affected by any of the pretreatment agents.",6433367_2,-1,-1,-1,9969,-1,0.9988527,0.0011472743
9970,meclofenamic acid,10,12,50,67,"Ibuprofen, sulindac, mefenamic acid, and low dose meclofenamic acid increased the latency-to-onset in the flurothyl and/or PTZ models; the electroshock, picrotoxin and bicuculline models were not significantly affected by any of the pretreatment agents.",6433367_2,-1,-1,-1,9970,-1,0.99898535,0.0010146478
9971,PTZ,19,20,123,126,"Ibuprofen, sulindac, mefenamic acid, and low dose meclofenamic acid increased the latency-to-onset in the flurothyl and/or PTZ models; the electroshock, picrotoxin and bicuculline models were not significantly affected by any of the pretreatment agents.",6433367_2,-1,-1,-1,9971,-1,0.9631041,0.03689588
9976,valproic acid,11,13,73,86,Acute changes of blood ammonia may predict short-term adverse effects of valproic acid.,6436733_0,-1,-1,-1,9976,-1,0.9989323,0.001067707
9977,Valproic acid,0,2,0,13,Valproic acid (VPA) was given to 24 epileptic patients who were already being treated with other antiepileptic drugs.,6436733_1,-1,-1,-1,9977,-1,0.99880064,0.0011993169
9978,VPA,3,4,15,18,Valproic acid (VPA) was given to 24 epileptic patients who were already being treated with other antiepileptic drugs.,6436733_1,-1,-1,-1,9978,-1,0.9986111,0.0013888539
9980,VPA,5,6,31,34,"A standardized loading dose of VPA was administered, and venous blood was sampled at 0, 1, 2, 3, and 4 hours.",6436733_2,-1,-1,-1,9980,-1,0.9986689,0.0013311198
9981,VPA,33,34,167,170,"Ammonia (NH3) was higher in patients who, during continuous therapy, complained of drowsiness (7 patients) than in those who were symptom-free (17 patients), although VPA plasma levels were similar in both groups.",6436733_3,-1,-1,-1,9981,-1,0.9984125,0.0015875243
9982,VPA,22,23,130,133,"By measuring VPA-induced changes of blood NH3 content, it may be possible to identify patients at higher risk of obtundation when VPA is given chronically.",6436733_4,-1,-1,-1,9982,-1,0.99866605,0.0013339848
9994,puromycin aminonucleoside,15,17,107,132,"Also, captopril treatment failed to potentiate or facilitate development of massive proteinuria invoked by puromycin aminonucleoside in SHR.",6454943_4,-1,-1,-1,9994,-1,0.9987048,0.0012951412
9999,body weight,24,26,160,171,"Captopril had little or no demonstrable effects on serum electrolyte concentrations, excretion of urine, sodium and potassium, endogenous creatinine clearance, body weight, and food and water consumption.",6454943_5,-1,-1,-1,9999,-1,0.15856586,0.8414342
10000,ketone bodies,2,4,9,22,"However, ketone bodies were consistently present in urine and several lethalities occurred during multiple dosing of captopril in SHR.",6454943_6,-1,-1,-1,10000,-1,0.8213378,0.17866217
10019,heart block,1,3,9,20,Complete heart block following a single dose of trazodone.,6496797_0,-1,-1,-1,10019,-1,0.0020162861,0.9979837
10020,heart block,15,17,96,107,"Forty minutes after receiving a single starting dose of trazodone, a patient developed complete heart block.",6496797_1,-1,-1,-1,10020,-1,0.0027055654,0.9972945
