,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
12779,alkaline phosphatase,19,21,127,147,Jaundice disappeared within 3 months but was followed by prolonged anicteric cholestasis marked by pruritus and high levels of alkaline phosphatase and gammaglutamyltransferase activities.,3496378_3,-1,-1,-1,12779,-1,0.9998685,0.00013141907
12783,acute hepatitis,9,11,91,106,This observation demonstrates that prolonged cholestasis can follow troleandomycin-induced acute hepatitis.,3496378_5,-1,-1,-1,12783,-1,0.0001052299,0.99989474
12784,auditory neurotoxicity,3,5,18,40,Serial studies of auditory neurotoxicity in patients receiving deferoxamine therapy.,3503576_0,-1,-1,-1,12784,-1,0.00012132604,0.99987864
12786,auditory neurotoxicity,2,4,11,33,Visual and auditory neurotoxicity was previously documented in 42 of 89 patients with transfusion-dependent anemia who were receiving iron chelation therapy with daily subcutaneous deferoxamine.,3503576_1,-1,-1,-1,12786,-1,0.0001493188,0.99985063
12790,abnormal audiograms,7,9,46,65,"Twenty-two patients in the affected group had abnormal audiograms with deficits mostly in the high frequency range of 4,000 to 8,000 Hz and in the hearing threshold levels of 30 to 100 decibels.",3503576_2,-1,-1,-1,12790,-1,0.00036379724,0.9996362
12791,"deficits mostly in the high frequency range of 4,000 to 8,000 Hz",10,22,71,135,"Twenty-two patients in the affected group had abnormal audiograms with deficits mostly in the high frequency range of 4,000 to 8,000 Hz and in the hearing threshold levels of 30 to 100 decibels.",3503576_2,-1,-1,-1,12791,-1,0.019650962,0.9803491
12794,auditory abnormality,41,43,230,250,"Since 18 of the 22 patients were initially receiving deferoxamine doses in excess of the commonly recommended 50 mg/kg per dose, therapy was restarted with lower doses, usually 50 mg/kg per dose or less depending on the degree of auditory abnormality, and with the exception of two cases no further toxicity was demonstrated.",3503576_5,-1,-1,-1,12794,-1,0.00015410999,0.99984586
12802,hearing loss,5,7,26,38,"In those with symptoms of hearing loss, the drug should be stopped for four weeks, and when the audiogram is stable or improved, therapy should be restarted at 10 to 25 mg/kg per dose.",3503576_11,-1,-1,-1,12802,-1,0.00015572853,0.9998442
12803,auditory dysfunction,27,29,171,191,Serial audiograms should be performed every six months in those without problems and more frequently in young patients with normal serum ferritin values and in those with auditory dysfunction.,3503576_12,-1,-1,-1,12803,-1,0.00016134736,0.9998386
12805,netilmicin,5,6,34,44,Relative efficacy and toxicity of netilmicin and tobramycin in oncology patients.,3535719_0,-1,-1,-1,12805,-1,0.9999298,7.023679e-05
12807,netilmicin sulfate,8,10,53,71,We prospectively compared the efficacy and safety of netilmicin sulfate or tobramycin sulfate in conjunction with piperacillin sodium in 118 immunocompromised patients with presumed severe infections.,3535719_1,-1,-1,-1,12807,-1,0.99993277,6.722725e-05
12808,tobramycin sulfate,11,13,75,93,We prospectively compared the efficacy and safety of netilmicin sulfate or tobramycin sulfate in conjunction with piperacillin sodium in 118 immunocompromised patients with presumed severe infections.,3535719_1,-1,-1,-1,12808,-1,0.999918,8.205693e-05
12809,piperacillin sodium,16,18,114,133,We prospectively compared the efficacy and safety of netilmicin sulfate or tobramycin sulfate in conjunction with piperacillin sodium in 118 immunocompromised patients with presumed severe infections.,3535719_1,-1,-1,-1,12809,-1,0.99994147,5.8537033e-05
12812,netilmicin,10,11,73,83,Nephrotoxicity occurred in a similar proportion in patients treated with netilmicin and tobramycin (17% vs 11%).,3535719_3,-1,-1,-1,12812,-1,0.9999238,7.617864e-05
12815,netilmicin,10,11,42,52,Ototoxicity occurred in four (9.5%) of 42 netilmicin and piperacillin and in 12 (22%) of 54 tobramycin and piperacillin-treated patients.,3535719_4,-1,-1,-1,12815,-1,0.999933,6.6962486e-05
12816,piperacillin,12,13,57,69,Ototoxicity occurred in four (9.5%) of 42 netilmicin and piperacillin and in 12 (22%) of 54 tobramycin and piperacillin-treated patients.,3535719_4,-1,-1,-1,12816,-1,0.9999424,5.7559857e-05
12818,netilmicin,10,11,62,72,"Of those evaluated with posttherapy audiograms, three of four netilmicin and piperacillin-treated patients had auditory thresholds return to baseline compared with one of nine tobramycin and piperacillin-treated patients.",3535719_5,-1,-1,-1,12818,-1,0.9999168,8.318903e-05
12820,netilmicin,34,35,194,204,The number of greater than or equal to 15-dB increases in auditory threshold as a proportion of total greater than or equal to 15-dB changes (increases and decreases) was significantly lower in netilmicin and piperacillin- vs tobramycin and piperacillin-treated patients (18 of 78 vs 67 of 115).,3535719_6,-1,-1,-1,12820,-1,0.999913,8.695964e-05
12823,netilmicin,13,14,102,112,We conclude that aminoglycoside-associated ototoxicity was less severe and more often reversible with netilmicin than with tobramycin.,3535719_7,-1,-1,-1,12823,-1,0.9999323,6.772348e-05
12828,bradyarrhythmias,16,17,105,121,"The patient had no apparent associated conditions which might have predisposed him to the development of bradyarrhythmias; and, thus, this probably represented a true idiosyncrasy to lidocaine.",354896_2,-1,-1,-1,12828,-1,0.00010316478,0.9998969
12830,Flurbiprofen,0,1,0,12,Flurbiprofen in the treatment of juvenile rheumatoid arthritis.,3560095_0,-1,-1,-1,12830,-1,0.9999175,8.2513056e-05
12831,juvenile rheumatoid arthritis,5,8,33,62,Flurbiprofen in the treatment of juvenile rheumatoid arthritis.,3560095_0,-1,-1,-1,12831,-1,0.00013543268,0.9998646
12832,juvenile rheumatoid arthritis,3,6,26,55,"Thirty-four patients with juvenile rheumatoid arthritis, who were treated with flurbiprofen at a maximum dose of 4 mg/kg/day, had statistically significant decreases from baseline in 6 arthritis indices after 12 weeks of treatment.",3560095_1,-1,-1,-1,12832,-1,0.000112027104,0.99988794
12833,flurbiprofen,11,12,79,91,"Thirty-four patients with juvenile rheumatoid arthritis, who were treated with flurbiprofen at a maximum dose of 4 mg/kg/day, had statistically significant decreases from baseline in 6 arthritis indices after 12 weeks of treatment.",3560095_1,-1,-1,-1,12833,-1,0.999938,6.194903e-05
12835,tender joints,7,9,40,53,"Improvements were seen in the number of tender joints, the severity of swelling and tenderness, the time of walk 50 feet, the duration of morning stiffness and the circumference of the left knee.",3560095_2,-1,-1,-1,12835,-1,0.0001385213,0.9998615
12836,swelling,13,14,71,79,"Improvements were seen in the number of tender joints, the severity of swelling and tenderness, the time of walk 50 feet, the duration of morning stiffness and the circumference of the left knee.",3560095_2,-1,-1,-1,12836,-1,0.000130121,0.9998698
12837,tenderness,15,16,84,94,"Improvements were seen in the number of tender joints, the severity of swelling and tenderness, the time of walk 50 feet, the duration of morning stiffness and the circumference of the left knee.",3560095_2,-1,-1,-1,12837,-1,0.00012639705,0.99987364
12838,stiffness,28,29,146,155,"Improvements were seen in the number of tender joints, the severity of swelling and tenderness, the time of walk 50 feet, the duration of morning stiffness and the circumference of the left knee.",3560095_2,-1,-1,-1,12838,-1,0.00012042804,0.9998796
12839,fecal occult blood,7,10,45,63,"The most frequently observed side effect was fecal occult blood (25% of patients); however, there was no other evidence of gastrointestinal (GI) bleeding in these patients.",3560095_3,-1,-1,-1,12839,-1,0.0005085687,0.99949145
12840,gastrointestinal (GI) bleeding,25,30,123,153,"The most frequently observed side effect was fecal occult blood (25% of patients); however, there was no other evidence of gastrointestinal (GI) bleeding in these patients.",3560095_3,-1,-1,-1,12840,-1,0.00024681434,0.9997532
12842,abdominal pain,12,14,80,94,One patient was prematurely discontinued from the study for severe headache and abdominal pain.,3560095_4,-1,-1,-1,12842,-1,0.00011654156,0.9998834
12846,antiinflammatory agents,10,12,76,99,Hyperkalemia has recently been recognized as a complication of nonsteroidal antiinflammatory agents (NSAID) such as indomethacin.,3560096_1,-1,-1,-1,12846,-1,0.9998148,0.00018520243
12847,NSAID,13,14,101,106,Hyperkalemia has recently been recognized as a complication of nonsteroidal antiinflammatory agents (NSAID) such as indomethacin.,3560096_1,-1,-1,-1,12847,-1,0.99990606,9.397235e-05
12850,prostacyclin,20,21,122,134,"Several recent studies have stressed the renal sparing features of sulindac, owing to its lack of interference with renal prostacyclin synthesis.",3560096_2,-1,-1,-1,12850,-1,0.999858,0.00014198195
12859,NSAID,19,20,123,128,These observations indicate that initial hopes that sulindac may not be associated with the adverse renal effects of other NSAID are probably not justified.,3560096_6,-1,-1,-1,12859,-1,0.9999174,8.2581064e-05
12862,sodium pentothal,9,11,59,75,"Following major intracranial surgery in a 35-year-old man, sodium pentothal was intravenously infused to minimize cerebral ischaemia.",3564823_2,-1,-1,-1,12862,-1,0.99991405,8.595991e-05
12863,ischaemia,17,18,123,132,"Following major intracranial surgery in a 35-year-old man, sodium pentothal was intravenously infused to minimize cerebral ischaemia.",3564823_2,-1,-1,-1,12863,-1,0.00011363525,0.9998864
12865,gangrene,4,5,34,42,Intense vasospasm with threatened gangrene arose in the arm used for the infusion.,3564823_3,-1,-1,-1,12865,-1,0.00013301669,0.99986696
12878,cephalosporin hematotoxicity,15,17,85,113,The hematologic effects of cefonicid and cefazedone in the dog: a potential model of cephalosporin hematotoxicity in man.,3629586_0,-1,-1,-1,12878,-1,0.08612896,0.91387105
12879,Cephalosporin,0,1,0,13,"Cephalosporin antibiotics cause a variety of hematologic disturbances in man, the pathogeneses and hematopathology of which remain poorly characterized.",3629586_1,-1,-1,-1,12879,-1,0.99992466,7.534637e-05
12880,hematologic disturbances,6,8,45,69,"Cephalosporin antibiotics cause a variety of hematologic disturbances in man, the pathogeneses and hematopathology of which remain poorly characterized.",3629586_1,-1,-1,-1,12880,-1,0.00011181344,0.9998882
12881,blood dyscrasias,12,14,63,79,There is a need for a well-defined animal model in which these blood dyscrasias can be studied.,3629586_2,-1,-1,-1,12881,-1,0.000492973,0.99950707
12889,cytopenias,9,10,58,68,A nonregenerative anemia was the most compromising of the cytopenias and occurred in approximately 50% of dogs receiving 400-500 mg/kg cefonicid or 540-840 mg/kg cefazedone.,3629586_4,-1,-1,-1,12889,-1,0.00010616704,0.9998938
12892,cytopenias,2,3,10,20,All three cytopenias were completely reversible following cessation of treatment; the time required for recovery of the erythron (approximately 1 month) was considerably longer than that of the granulocytes and platelets (hours to a few days).,3629586_5,-1,-1,-1,12892,-1,0.00012887987,0.99987113
12893,cephalosporin,4,5,29,42,"Upon rechallenge with either cephalosporin, the hematologic syndrome was reproduced in most dogs tested; cefonicid (but not cefazedone)-treated dogs showed a substantially reduced induction period (15 +/- 5 days) compared to that of the first exposure to the drug (61 +/- 24 days).",3629586_6,-1,-1,-1,12893,-1,0.99994564,5.431826e-05
12894,hematologic syndrome,7,9,48,68,"Upon rechallenge with either cephalosporin, the hematologic syndrome was reproduced in most dogs tested; cefonicid (but not cefazedone)-treated dogs showed a substantially reduced induction period (15 +/- 5 days) compared to that of the first exposure to the drug (61 +/- 24 days).",3629586_6,-1,-1,-1,12894,-1,0.00010536896,0.9998946
12896,hemolytic,22,23,117,126,"This observation, along with the rapid rate of decline in red cell mass parameters of affected dogs, suggests that a hemolytic component complicated the red cell production problem and that multiple toxicologic mechanisms contributed to the cytopenia.",3629586_7,-1,-1,-1,12896,-1,0.00013484817,0.9998652
12897,cytopenia,38,39,241,250,"This observation, along with the rapid rate of decline in red cell mass parameters of affected dogs, suggests that a hemolytic component complicated the red cell production problem and that multiple toxicologic mechanisms contributed to the cytopenia.",3629586_7,-1,-1,-1,12897,-1,0.00013525225,0.9998647
12900,hematotoxicity,16,17,96,110,We conclude that the administration of high doses of cefonicid or cefazedone to dogs can induce hematotoxicity similar to the cephalosporin-induced blood dyscrasias described in man and thus provides a useful model for studying the mechanisms of these disorders.,3629586_8,-1,-1,-1,12900,-1,9.9808036e-05,0.9999002
12901,blood dyscrasias,21,23,148,164,We conclude that the administration of high doses of cefonicid or cefazedone to dogs can induce hematotoxicity similar to the cephalosporin-induced blood dyscrasias described in man and thus provides a useful model for studying the mechanisms of these disorders.,3629586_8,-1,-1,-1,12901,-1,0.0001559202,0.9998441
12902,injury to,8,10,54,63,Urinary enzymes and protein patterns as indicators of injury to different regions of the kidney.,3653576_0,-1,-1,-1,12902,-1,0.0013271365,0.99867284
12903,regions of the kidney,11,15,74,95,Urinary enzymes and protein patterns as indicators of injury to different regions of the kidney.,3653576_0,-1,-1,-1,12903,-1,0.0035787753,0.9964212
12905,hexachloro-1:3-butadiene,24,25,147,171,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12905,-1,0.9998925,0.00010757398
12906,HCBD,26,27,173,177,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12906,-1,0.9994942,0.0005057671
12907,puromycin aminonucleoside,29,31,180,205,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12907,-1,0.99992895,7.100613e-05
12908,PAN,32,33,207,210,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12908,-1,0.99972624,0.0002737932
12909,2-bromoethylamine,36,37,217,234,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12909,-1,0.99991465,8.53938e-05
12910,BEA,38,39,236,239,"Acute experimental models of renal damage to the proximal tubular, glomerular, and papillary regions of the rat were produced by administration of hexachloro-1:3-butadiene (HCBD), puromycin aminonucleoside (PAN), and 2-bromoethylamine (BEA), respectively.",3653576_1,-1,-1,-1,12910,-1,0.9997727,0.00022723567
12912,phosphatase,9,10,67,78,"Several routine indicators of nephrotoxicity, the enzymes alkaline phosphatase and N-acetyl-beta-glucosaminidase, and the molecular weight of protein excretion were determined on urine samples.",3653576_2,-1,-1,-1,12912,-1,0.99961394,0.00038609377
12913,protein excretion,18,20,142,159,"Several routine indicators of nephrotoxicity, the enzymes alkaline phosphatase and N-acetyl-beta-glucosaminidase, and the molecular weight of protein excretion were determined on urine samples.",3653576_2,-1,-1,-1,12913,-1,0.0070307376,0.9929692
12914,Tubular damage,0,2,0,14,Tubular damage produced by HCBD or BEA was discriminated both quantitatively and qualitatively from glomerular damage produced by PAN.,3653576_3,-1,-1,-1,12914,-1,0.00013774839,0.9998622
12915,HCBD,4,5,27,31,Tubular damage produced by HCBD or BEA was discriminated both quantitatively and qualitatively from glomerular damage produced by PAN.,3653576_3,-1,-1,-1,12915,-1,0.9998247,0.00017534754
12916,BEA,6,7,35,38,Tubular damage produced by HCBD or BEA was discriminated both quantitatively and qualitatively from glomerular damage produced by PAN.,3653576_3,-1,-1,-1,12916,-1,0.9997806,0.0002193684
12917,glomerular damage,14,16,100,117,Tubular damage produced by HCBD or BEA was discriminated both quantitatively and qualitatively from glomerular damage produced by PAN.,3653576_3,-1,-1,-1,12917,-1,0.00013320264,0.9998667
12918,PAN,18,19,130,133,Tubular damage produced by HCBD or BEA was discriminated both quantitatively and qualitatively from glomerular damage produced by PAN.,3653576_3,-1,-1,-1,12918,-1,0.9993988,0.0006011967
12919,protein excretion,9,11,57,74,"The latter was characterized by a pronounced increase in protein excretion, especially proteins with molecular weight greater than 40,000 Da.",3653576_4,-1,-1,-1,12919,-1,0.018789344,0.9812106
12920,Da,20,21,138,140,"The latter was characterized by a pronounced increase in protein excretion, especially proteins with molecular weight greater than 40,000 Da.",3653576_4,-1,-1,-1,12920,-1,0.96322876,0.036771223
12921,contrast,1,2,3,11,"In contrast, protein excretion in tubular damage was raised only slightly and characterized by excretion of proteins of a wide range of molecular weights.",3653576_5,-1,-1,-1,12921,-1,0.024914222,0.97508574
12922,protein excretion,3,5,13,30,"In contrast, protein excretion in tubular damage was raised only slightly and characterized by excretion of proteins of a wide range of molecular weights.",3653576_5,-1,-1,-1,12922,-1,0.026618412,0.9733815
12923,tubular damage,6,8,34,48,"In contrast, protein excretion in tubular damage was raised only slightly and characterized by excretion of proteins of a wide range of molecular weights.",3653576_5,-1,-1,-1,12923,-1,0.00015875697,0.9998412
12924,excretion,15,16,95,104,"In contrast, protein excretion in tubular damage was raised only slightly and characterized by excretion of proteins of a wide range of molecular weights.",3653576_5,-1,-1,-1,12924,-1,0.00058537984,0.9994147
12925,proteins,17,18,108,116,"In contrast, protein excretion in tubular damage was raised only slightly and characterized by excretion of proteins of a wide range of molecular weights.",3653576_5,-1,-1,-1,12925,-1,0.9985875,0.0014125198
12926,Proximal tubular damage,0,3,0,23,Proximal tubular damage caused by HCBD and papillary damage caused by BEA were distinguished both by conventional urinalysis (volume and specific gravity) and by measurement of the two urinary enzymes.,3653576_6,-1,-1,-1,12926,-1,0.00018251169,0.99981755
12927,HCBD,5,6,34,38,Proximal tubular damage caused by HCBD and papillary damage caused by BEA were distinguished both by conventional urinalysis (volume and specific gravity) and by measurement of the two urinary enzymes.,3653576_6,-1,-1,-1,12927,-1,0.021309577,0.9786904
12928,papillary damage,7,9,43,59,Proximal tubular damage caused by HCBD and papillary damage caused by BEA were distinguished both by conventional urinalysis (volume and specific gravity) and by measurement of the two urinary enzymes.,3653576_6,-1,-1,-1,12928,-1,0.00016312371,0.9998368
12929,BEA,11,12,70,73,Proximal tubular damage caused by HCBD and papillary damage caused by BEA were distinguished both by conventional urinalysis (volume and specific gravity) and by measurement of the two urinary enzymes.,3653576_6,-1,-1,-1,12929,-1,0.30625084,0.6937491
12930,Alkaline phosphatase,0,2,0,20,Alkaline phosphatase and glucose were markedly and transiently elevated in proximal tubular damage and N-acetyl-beta-glucosaminidase showed a sustained elevation in papillary damage.,3653576_7,-1,-1,-1,12930,-1,0.99989736,0.0001025804
12932,proximal tubular damage,10,13,75,98,Alkaline phosphatase and glucose were markedly and transiently elevated in proximal tubular damage and N-acetyl-beta-glucosaminidase showed a sustained elevation in papillary damage.,3653576_7,-1,-1,-1,12932,-1,0.00020716699,0.9997929
12933,papillary damage,20,22,165,181,Alkaline phosphatase and glucose were markedly and transiently elevated in proximal tubular damage and N-acetyl-beta-glucosaminidase showed a sustained elevation in papillary damage.,3653576_7,-1,-1,-1,12933,-1,0.00015906742,0.99984086
12935,Reye,4,5,15,19,A catch in the Reye.,3670965_0,-1,-1,-1,12935,-1,0.1318468,0.86815315
12936,Reye syndrome,3,5,20,33,"Twenty-six cases of Reye syndrome from The Children's Hospital, Camperdown, Australia, occurring between 1973 and 1982 were reviewed.",3670965_1,-1,-1,-1,12936,-1,0.00040243805,0.9995976
12937,Reye syndrome,20,22,110,123,"Of these, 20 cases met the US Public Health Service Centers for Disease Control criteria for the diagnosis of Reye syndrome.",3670965_2,-1,-1,-1,12937,-1,0.0011204196,0.9988796
12939,salicylate,2,3,11,21,"Aspirin or salicylate ingestion had occurred in only one of the 20 cases (5%), and paracetamol (acetaminophen) had been administered in only six of the cases (30%).",3670965_3,-1,-1,-1,12939,-1,0.9999262,7.373245e-05
12943,Reye syndrome,6,8,44,57,Pathologic confirmation of the diagnosis of Reye syndrome was accomplished in 90% of the cases.,3670965_4,-1,-1,-1,12943,-1,0.00035876327,0.9996412
12944,Reye syndrome,3,5,17,30,"The incidence of Reye syndrome in New South Wales, Australia, is estimated from this study to be approximately nine cases per 1 million children compared with recent US data of ten to 20 cases per 1 million children and three to seven cases per 1 million children in Great Britain.",3670965_5,-1,-1,-1,12944,-1,0.00044310227,0.99955684
12945,Reye syndrome,4,6,24,37,The mortality for these Reye syndrome cases in Australia was 45% as compared with a 32% case-fatality rate in the United States.,3670965_6,-1,-1,-1,12945,-1,0.0006949172,0.9993051
12949,Reye syndrome,0,2,0,13,"Reye syndrome may be disappearing from Australia despite a total lack of association with salicylates or aspirin ingestion, since there were no cases found at The Children's Hospital in 1983, 1984, or 1985.",3670965_8,-1,-1,-1,12949,-1,0.00038212846,0.9996178
12950,salicylates,14,15,90,101,"Reye syndrome may be disappearing from Australia despite a total lack of association with salicylates or aspirin ingestion, since there were no cases found at The Children's Hospital in 1983, 1984, or 1985.",3670965_8,-1,-1,-1,12950,-1,0.99991834,8.163617e-05
12953,cerebral aneurysms,14,16,110,128,Cerebral blood flow and metabolism during isoflurane-induced hypotension in patients subjected to surgery for cerebral aneurysms.,3676049_0,-1,-1,-1,12953,-1,0.00012039899,0.9998796
12956,cerebral aneurysm,24,26,168,185,Cerebral blood flow and cerebral metabolic rate for oxygen were measured during isoflurane-induced hypotension in 10 patients subjected to craniotomy for clipping of a cerebral aneurysm.,3676049_1,-1,-1,-1,12956,-1,0.00015729477,0.99984264
12957,subarachnoid haemorrhage,11,13,54,78,Flow and metabolism were measured 5-13 days after the subarachnoid haemorrhage by a modification of the classical Kety-Schmidt technique using xenon-133 i.v.,3676049_2,-1,-1,-1,12957,-1,0.00017588118,0.9998241
12959,nitrous oxide,15,17,88,101,"Anaesthesia was maintained with an inspired isoflurane concentration of 0.75% (plus 67% nitrous oxide in oxygen), during which CBF and CMRO2 were 34.3 +/- 2.1 ml/100 g min-1 and 2.32 +/- 0.16 ml/100 g min-1 at PaCO2 4.1 +/- 0.1 kPa (mean +/- SEM).",3676049_3,-1,-1,-1,12959,-1,0.9998958,0.00010415888
12962,MAP,5,6,37,40,"Controlled hypotension to an average MAP of 50-55 mm Hg was induced by increasing the dose of isoflurane, and maintained at an inspired concentration of 2.2 +/- 0.2%.",3676049_4,-1,-1,-1,12962,-1,0.0014650724,0.9985349
12963,mm Hg,10,12,50,55,"Controlled hypotension to an average MAP of 50-55 mm Hg was induced by increasing the dose of isoflurane, and maintained at an inspired concentration of 2.2 +/- 0.2%.",3676049_4,-1,-1,-1,12963,-1,0.0051157144,0.9948843
12968,psychosis,1,2,11,20,Postpartum psychosis induced by bromocriptine.,3686155_0,-1,-1,-1,12968,-1,0.000109208464,0.9998908
12971,psychosis,12,13,86,95,"Two multigravida patients with no prior psychiatric history were seen with postpartum psychosis, having received bromocriptine for inhibition of lactation.",3686155_1,-1,-1,-1,12971,-1,0.0001033014,0.99989665
12973,inhibition of lactation,18,21,131,154,"Two multigravida patients with no prior psychiatric history were seen with postpartum psychosis, having received bromocriptine for inhibition of lactation.",3686155_1,-1,-1,-1,12973,-1,0.006287864,0.9937122
12975,psychosis,9,10,59,68,Bromocriptine given in high doses has been associated with psychosis in patients receiving the drug for Parkinson's disease.,3686155_2,-1,-1,-1,12975,-1,0.00011423824,0.9998858
12976,Parkinson's disease,16,19,104,123,Bromocriptine given in high doses has been associated with psychosis in patients receiving the drug for Parkinson's disease.,3686155_2,-1,-1,-1,12976,-1,0.00023419946,0.9997658
12978,psychosis,7,8,53,62,These cases demonstrate that bromocriptine may cause psychosis even when given in low doses.,3686155_3,-1,-1,-1,12978,-1,0.00010881491,0.99989116
12979,mania,5,6,46,51,Triazolam-induced brief episodes of secondary mania in a depressed patient.,3693336_0,-1,-1,-1,12979,-1,0.00015237191,0.99984765
12981,triazolam,3,4,15,24,Large doses of triazolam repeatedly induced brief episodes of mania in a depressed elderly woman.,3693336_1,-1,-1,-1,12981,-1,0.99993896,6.100001e-05
12982,mania,9,10,62,67,Large doses of triazolam repeatedly induced brief episodes of mania in a depressed elderly woman.,3693336_1,-1,-1,-1,12982,-1,0.00016026286,0.99983966
12984,organic mental disorder,2,5,12,35,Features of organic mental disorder (delirium) were not present.,3693336_2,-1,-1,-1,12984,-1,0.00020776657,0.9997923
12987,triazolam,10,11,63,72,Manic excitement was coincident with the duration of action of triazolam.,3693336_3,-1,-1,-1,12987,-1,0.9999286,7.142378e-05
12988,triazolo,5,6,33,41,The possible contribution of the triazolo group to changes in affective status is discussed.,3693336_4,-1,-1,-1,12988,-1,0.9998603,0.0001396968
12989,Hyperglycemic,0,1,0,13,Hyperglycemic acidotic coma and death in Kearns-Sayre syndrome.,3703509_0,-1,-1,-1,12989,-1,0.0005672874,0.99943274
12993,lethargy,10,11,65,73,"Following short exposure to oral prednisone, both boys developed lethargy, increasing somnolence, polydipsia, polyphagia, and polyuria.",3703509_2,-1,-1,-1,12993,-1,0.00013387177,0.9998661
12996,polyphagia,17,18,110,120,"Following short exposure to oral prednisone, both boys developed lethargy, increasing somnolence, polydipsia, polyphagia, and polyuria.",3703509_2,-1,-1,-1,12996,-1,0.00023225417,0.9997677
13000,hyperglycemia,13,14,77,90,"Both presented in the emergency room with profound coma, hypotension, severe hyperglycemia, and acidosis.",3703509_3,-1,-1,-1,13000,-1,0.000119578624,0.99988043
13002,lactic acidosis,1,3,11,26,Nonketotic lactic acidosis was present in one and ketosis without a known serum lactate level was present in the other.,3703509_4,-1,-1,-1,13002,-1,0.00064266735,0.9993573
13003,ketosis,8,9,50,57,Nonketotic lactic acidosis was present in one and ketosis without a known serum lactate level was present in the other.,3703509_4,-1,-1,-1,13003,-1,0.00037069246,0.99962926
13004,lactate,13,14,80,87,Nonketotic lactic acidosis was present in one and ketosis without a known serum lactate level was present in the other.,3703509_4,-1,-1,-1,13004,-1,0.99983776,0.0001622069
13005,Respiratory failure,0,2,0,19,Respiratory failure rapidly ensued and both patients expired in spite of efforts at resuscitation.,3703509_5,-1,-1,-1,13005,-1,0.00015302391,0.99984694
13006,cyclosporine nephrotoxicity,1,3,13,40,Experimental cyclosporine nephrotoxicity: risk of concomitant chemotherapy.,3708922_0,-1,-1,-1,13006,-1,0.012663739,0.9873362
13008,CSA,5,6,26,29,The role of cyclosporine (CSA) alone or in combination with various chemotherapeutics in the development of renal toxicity was evaluated in rats.,3708922_1,-1,-1,-1,13008,-1,0.9998604,0.00013955194
13010,CSA,4,5,31,34,Administration of 20 mg/kg/day CSA for 4 weeks caused renal functional and structural changes similar to those reported in man.,3708922_2,-1,-1,-1,13010,-1,0.99988985,0.00011009869
13011,CSA,4,5,31,34,"The combined administration of CSA and various chemotherapeutic drugs with a nephrotoxic potential, such as gentamicin (at therapeutic doses), amphothericin B and ketoconazole, which are frequently used in immunosuppressed patients, did not aggravate the CSA induced toxicity in the rat model.",3708922_3,-1,-1,-1,13011,-1,0.9998795,0.00012053431
13014,amphothericin B,23,25,143,158,"The combined administration of CSA and various chemotherapeutic drugs with a nephrotoxic potential, such as gentamicin (at therapeutic doses), amphothericin B and ketoconazole, which are frequently used in immunosuppressed patients, did not aggravate the CSA induced toxicity in the rat model.",3708922_3,-1,-1,-1,13014,-1,0.9999194,8.0592414e-05
13016,CSA,40,41,255,258,"The combined administration of CSA and various chemotherapeutic drugs with a nephrotoxic potential, such as gentamicin (at therapeutic doses), amphothericin B and ketoconazole, which are frequently used in immunosuppressed patients, did not aggravate the CSA induced toxicity in the rat model.",3708922_3,-1,-1,-1,13016,-1,0.9998492,0.00015073777
13019,CSA nephrotoxicity,8,10,46,64,"Gentamicin at toxic doses, however, increased CSA nephrotoxicity.",3708922_4,-1,-1,-1,13019,-1,0.0035867216,0.9964133
13021,CSA,6,7,36,39,"Thus, the nephrotoxicity induced by CSA has a different pathogenetic mechanism.",3708922_5,-1,-1,-1,13021,-1,0.9998486,0.00015136244
13023,neuropathic damage,8,10,75,93,The correlation between neurotoxic esterase inhibition and mipafox-induced neuropathic damage in rats.,3714122_0,-1,-1,-1,13023,-1,0.00010091839,0.999899
13024,neuropathic damage,3,5,24,42,"The correlation between neuropathic damage and inhibition of neurotoxic esterase or neuropathy target enzyme (NTE) was examined in rats acutely exposed to Mipafox (N, N'-diisopropylphosphorodiamidofluoridate), a neurotoxic organophosphate.",3714122_1,-1,-1,-1,13024,-1,0.00010302518,0.999897
