,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
16677,alpha-2,74,75,358,365,"Animals (n = 42) were treated intraperitoneally with one of the following six regimens: 1) L-MED (the inactive L-isomer of medetomidine), 30 micrograms/kg; 2) D-MED, 10 micrograms/kg; 3) D-MED, 30 micrograms/kg; 4) D-MED [30 micrograms/kg] and the central-acting alpha-2 antagonist, idazoxan [10 mg/kg]; 5) D-MED [30 micrograms/kg] and the peripheral-acting alpha-2 antagonist DG-5128 [10 mg/kg], or; 6) saline.",2569282_5,0,-1,0,16677,0
16682,alfentanil,6,7,32,42,"Each rat was then injected with alfentanil (ALF, 0.5 mg/kg sc).",2569282_7,0,-1,0,16682,0
16714,serotonin uptake inhibitor,12,15,79,105,"We investigated the effect of repeated treatment with fluvoxamine, a selective serotonin uptake inhibitor, on behavioral effects of dopaminomimetics and methoxamine and on the animal behavior in the ""behavioral despair"" test.",2576810_1,0,-1,0,16714,0
16717,methoxamine,22,23,153,164,"We investigated the effect of repeated treatment with fluvoxamine, a selective serotonin uptake inhibitor, on behavioral effects of dopaminomimetics and methoxamine and on the animal behavior in the ""behavioral despair"" test.",2576810_1,0,-1,0,16717,0
16722,nomifensine,4,5,29,40,The hyperactivity induced by nomifensine in mice remained unaffected by fluvoxamine.,2576810_3,0,-1,0,16722,0
16725,methoxamine,8,9,80,91,The stimulation of locomotor activity by intracerebroventricularly administered methoxamine was not affected by repeated treatment with fluvoxamine.,2576810_4,0,-1,0,16725,0
16732,citalopram,10,11,77,87,"The results indicate that fluvoxamine given repeatedly acts differently than citalopram, another selective serotonin uptake inhibitor, and differs also from other antidepressant drugs.",2576810_6,0,-1,0,16732,0
16733,serotonin uptake inhibitor,14,17,107,133,"The results indicate that fluvoxamine given repeatedly acts differently than citalopram, another selective serotonin uptake inhibitor, and differs also from other antidepressant drugs.",2576810_6,0,-1,0,16733,0
16734,antidepressant drugs,23,25,163,183,"The results indicate that fluvoxamine given repeatedly acts differently than citalopram, another selective serotonin uptake inhibitor, and differs also from other antidepressant drugs.",2576810_6,0,-1,0,16734,0
16741,N-methyl-N-nitrosourea,59,60,319,341,"To test the validity of the hypothesis that hypomethylation of DNA plays an important role in the initiation of carcinogenic process, 5-azacytidine (5-AzC) (10 mg/kg), an inhibitor of DNA methylation, was given to rats during the phase of repair synthesis induced by the three carcinogens, benzo[a]-pyrene (200 mg/kg), N-methyl-N-nitrosourea (60 mg/kg) and 1,2-dimethylhydrazine (1,2-DMH) (100 mg/kg).",2578334_1,0,-1,0,16741,0
16749,CCl4,34,35,238,242,The initiated hepatocytes in the liver were assayed as the gamma-glutamyltransferase (gamma-GT) positive foci formed following a 2-week selection regimen consisting of dietary 0.02% 2-acetylaminofluorene coupled with a necrogenic dose of CCl4.,2578334_2,0,-1,0,16749,0
16763,platelet-activating factor,5,7,32,58,"Protective effect of a specific platelet-activating factor antagonist, BN 52021, on bupivacaine-induced cardiovascular impairments in rats.",2594614_0,0,-1,0,16763,0
16766,bupivacaine,5,6,40,51,"Administration of the local anaesthetic bupivacaine (1.5 or 2 mg/kg, i.v.) to rats elicited a marked decrease of mean arterial blood pressure (MBP) and heart rate (HR) leading to death (in 67% or 90% of animals respectively).",2594614_1,0,-1,0,16766,0
16771,platelet-activating factor,5,7,38,64,"Intravenous injection of the specific platelet-activating factor (PAF) antagonist BN 52021 (10 mg/kg), 30 min before bupivacaine administration (2 mg/kg i.v.) suppressed both the decrease of MBP and HR.",2594614_2,0,-1,0,16771,0
16772,PAF,8,9,66,69,"Intravenous injection of the specific platelet-activating factor (PAF) antagonist BN 52021 (10 mg/kg), 30 min before bupivacaine administration (2 mg/kg i.v.) suppressed both the decrease of MBP and HR.",2594614_2,0,-1,0,16772,0
16774,bupivacaine,21,22,117,128,"Intravenous injection of the specific platelet-activating factor (PAF) antagonist BN 52021 (10 mg/kg), 30 min before bupivacaine administration (2 mg/kg i.v.) suppressed both the decrease of MBP and HR.",2594614_2,0,-1,0,16774,0
16777,bupivacaine,2,3,13,24,injection of bupivacaine were ineffective.,2594614_4,0,-1,0,16777,0
16779,bupivacaine,13,14,61,72,"When BN 52021 (20 mg/kg i.v.) was injected immediately after bupivacaine (2 mg/kg), a partial reversion of the decrease of MBP and HR was observed, whereas the dose of 10 mg/kg was ineffective.",2594614_5,0,-1,0,16779,0
16789,PAF,41,42,208,211,"Since the administration of BN 52021, at all doses studied, did not alter MBP and HR at the doses used, the bulk of these results clearly demonstrate a protective action of BN 52021, a specific antagonist of PAF, against bupivacaine-induced cardiovascular toxicity.",2594614_7,0,-1,0,16789,0
16792,PAF,10,11,50,53,"Thus, consistent with its direct effect on heart, PAF appears to be implicated in bupivacaine-induced cardiovascular alterations.",2594614_8,0,-1,0,16792,0
16797,nonsteroidal anti-inflammatory,4,6,16,46,"Suprofen, a new nonsteroidal anti-inflammatory drug, was marketed in early 1986 as an analgesic agent.",2598570_1,0,-1,0,16797,0
16818,analgesic agents,11,13,66,82,"Possible risk factors included young age, concurrent use of other analgesic agents (especially ibuprofen), preexisting renal disease, a history of kidney stones, a history of gout, a recent increase in activity, a recent increase in sun exposure, and residence in the Sunbelt.",2598570_5,0,-1,0,16818,0
16826,uric acid,17,19,120,129,These findings are consistent with the postulated mechanism for this unusual syndrome: acute diffuse crystallization of uric acid in renal tubules.,2598570_7,0,-1,0,16826,0
16837,methyl dopa,12,14,75,86,This was accounted for by a significant number of depressions occurring in methyl dopa treated patients with psychiatric histories.,26094_4,0,-1,0,16837,0
16841,diclofenac sodium,5,7,41,58,Chronic active hepatitis associated with diclofenac sodium therapy.,2611118_0,0,-1,0,16841,0
16842,Diclofenac sodium,0,2,0,17,"Diclofenac sodium (Voltarol, Geigy Pharmaceuticals) is a non-steroidal anti-inflammatory derivative of phenylacetic acid.",2611118_1,0,-1,0,16842,0
16845,non-steroidal anti-inflammatory,10,12,57,88,"Diclofenac sodium (Voltarol, Geigy Pharmaceuticals) is a non-steroidal anti-inflammatory derivative of phenylacetic acid.",2611118_1,0,-1,0,16845,0
16849,diclofenac,21,22,147,157,"Although generally well-tolerated, asymptomatic abnormalities of liver function have been recorded and, less commonly, severe hepatitis induced by diclofenac.",2611118_2,0,-1,0,16849,0
16851,diclofenac sodium,12,14,87,104,"The patient described developed chronic active hepatitis after six months therapy with diclofenac sodium which progressed despite the withdrawal of the drug, a finding not previously reported.",2611118_3,0,-1,0,16851,0
16868,converting enzyme,6,8,39,56,Effects of an inhibitor of angiotensin converting enzyme (Captopril) on pulmonary and renal insufficiency due to intravascular coagulation in the rat.,2670794_0,0,-1,0,16868,0
16872,tranexamic acid,13,15,99,114,Induction of intravascular coagulation and inhibition of fibrinolysis by injection of thrombin and tranexamic acid (AMCA) in the rat gives rise to pulmonary and renal insufficiency resembling that occurring after trauma or sepsis in man.,2670794_1,0,-1,0,16872,0
16873,AMCA,16,17,116,120,Induction of intravascular coagulation and inhibition of fibrinolysis by injection of thrombin and tranexamic acid (AMCA) in the rat gives rise to pulmonary and renal insufficiency resembling that occurring after trauma or sepsis in man.,2670794_1,0,-1,0,16873,0
16876,converting enzyme,12,14,62,79,"Injection of Captopril (1 mg/kg), an inhibitor of angiotensin converting enzyme (ACE), reduced both pulmonary and renal insufficiency in this rat model.",2670794_2,0,-1,0,16876,0
16883,AMCA,18,19,108,112,The amount of fibrin in the kidneys was also considerably lower than in animals which received thrombin and AMCA alone.,2670794_6,0,-1,0,16883,0
16886,prostacyclin,33,34,186,198,It is suggested that the effects of Captopril on the lungs may be attributable to a vasodilatory effect due to a reduction in the circulating level of Angiotension II and an increase in prostacyclin (secondary to an increase in bradykinin).,2670794_7,0,-1,0,16886,0
16887,bradykinin,40,41,228,238,It is suggested that the effects of Captopril on the lungs may be attributable to a vasodilatory effect due to a reduction in the circulating level of Angiotension II and an increase in prostacyclin (secondary to an increase in bradykinin).,2670794_7,0,-1,0,16887,0
16905,(1,4,6,25,27,"These data indicate that (1) the apparent incidence of stroke related to cocaine use is increasing; (2) cocaine-associated stroke occurs primarily in young adults; (3) stroke may follow any route of cocaine administration; (4) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations; and (5) in cocaine-associated stroke, the frequency of intracranial hemorrhage exceeds that of cerebral infarction.",2673163_6,0,-1,0,16905,0
16908,(3,30,32,164,166,"These data indicate that (1) the apparent incidence of stroke related to cocaine use is increasing; (2) cocaine-associated stroke occurs primarily in young adults; (3) stroke may follow any route of cocaine administration; (4) stroke after cocaine use is frequently associated with intracranial aneurysms and arteriovenous malformations; and (5) in cocaine-associated stroke, the frequency of intracranial hemorrhage exceeds that of cerebral infarction.",2673163_6,0,-1,0,16908,0
16916,nitroprusside,6,7,41,54,A randomized comparison of labetalol and nitroprusside for induced hypotension.,2696505_0,0,-1,0,16916,0
16925,Nitroprusside,0,1,0,13,Nitroprusside infusion was associated with a significant (p less than 0.05) increase in heart rate and cardiac output; rebound hypertension was observed in three patients after discontinuation of nitroprusside.,2696505_3,0,-1,0,16925,0
16930,nitroprusside,31,32,196,209,Nitroprusside infusion was associated with a significant (p less than 0.05) increase in heart rate and cardiac output; rebound hypertension was observed in three patients after discontinuation of nitroprusside.,2696505_3,0,-1,0,16930,0
16933,nitroprusside,8,9,55,68,It was concluded that labetalol offers advantages over nitroprusside.,2696505_6,0,-1,0,16933,0
16942,phlorizin,22,23,165,174,The protection from gentamicin nephrotoxicity was studied in non-diabetic rats with chronic solute diuresis induced by blockage of tubular glucose reabsorption with phlorizin (P).,2709684_2,0,-1,0,16942,0
16947,Group II,16,18,55,63,"Group 1 (P alone) received P, 360 mg/day, for 15 days; Group II (P + gentamicin); Group III (gentamicin alone) and Group IV (mild DM + gentamicin).",2709684_5,0,-1,0,16947,0
16949,Group IV,31,33,115,123,"Group 1 (P alone) received P, 360 mg/day, for 15 days; Group II (P + gentamicin); Group III (gentamicin alone) and Group IV (mild DM + gentamicin).",2709684_5,0,-1,0,16949,0
16962,Group II,1,3,3,11,"In Group II, P did not prevent gentamicin-ARF (maximal decrease in CCr at day 9.89%, P less than 0.001; peak lysozymuria, 1863 +/- 321 micrograms/day; and tubular necrosis score, 3.9 +/- 0.1).",2709684_8,0,-1,0,16962,0
17024,(R,29,31,186,188,"Resting forearm vascular resistance remained unchanged, but the reflex response to the cold pressor test was accentuated, the rise in resistance increasing from 10.5 mm Hg/ml/100 ml/min (R units) before treatment to 32.6 R units after treatment (SED +/- 6.4, p less than 0.025).",2722224_5,0,-1,0,17024,0
17042,magnesium sulfate,3,5,28,45,Neuromuscular blockade with magnesium sulfate and nifedipine.,2750819_0,0,-1,0,17042,0
17045,magnesium sulfate,14,16,98,115,A patient who received tocolysis with nifedipine developed neuromuscular blockade after 500 mg of magnesium sulfate was administered.,2750819_1,0,-1,0,17045,0
17046,tocolytics,7,8,43,53,Caution should be exercised when these two tocolytics are combined.,2750819_3,0,-1,0,17046,0
17055,lidocaine-,8,9,51,61,"Chronic oral CBZ inhibited the development of both lidocaine- and cocaine-induced seizures, but had little effect on the fully developed local anesthetic seizures.",2790457_2,0,-1,0,17055,0
17083,creatinine,7,8,48,58,"In salt-depleted rats, amphotericin B decreased creatinine clearance linearly with time, with an 85% reduction by week 3.",2802551_2,0,-1,0,17083,0
17085,creatinine,6,7,33,43,"In contrast, in normal-salt rats creatinine clearance was decreased but to a lesser extent at week 2 and 3, and in salt-loaded rats creatinine clearance did not change for 2 weeks and was decreased by 43% at week 3.",2802551_3,0,-1,0,17085,0
17087,creatinine,25,26,132,142,"In contrast, in normal-salt rats creatinine clearance was decreased but to a lesser extent at week 2 and 3, and in salt-loaded rats creatinine clearance did not change for 2 weeks and was decreased by 43% at week 3.",2802551_3,0,-1,0,17087,0
17101,creatinine,5,6,29,39,"In conclusion, reductions in creatinine clearance and renal amphotericin B accumulation after chronic amphotericin B administration were enhanced by salt depletion and attenuated by sodium loading in rats.",2802551_7,0,-1,0,17101,0
17116,low-dose,7,8,32,40,"The only known risk factor was ""low-dose"" oral contraceptive pills.",2819587_3,0,-1,0,17116,0
17124,oxprenolol,6,7,64,74,Beta-2-adrenoceptor-mediated hypokalemia and its abolishment by oxprenolol.,2826064_0,0,-1,0,17124,0
17128,oxprenolol,6,7,45,55,"Subsequently we investigated the efficacy of oxprenolol in antagonizing such hypokalemia, together with the pharmacokinetic interaction between both drugs.",2826064_2,0,-1,0,17128,0
17134,oxprenolol,30,31,161,171,Six healthy subjects were given a 0.5 mg subcutaneous dose of terbutaline on two occasions: 1 hour after oral administration of a placebo and 1 hour after 80 mg oxprenolol orally.,2826064_3,0,-1,0,17134,0
17142,Oxprenolol,0,1,0,10,"Oxprenolol caused decreases of 65% and 56% of terbutaline volume of distribution and clearance, respectively, and an increase of 130% of its AUC.",2826064_6,0,-1,0,17142,0
17145,oxprenolol,7,8,52,62,"In spite of higher terbutaline concentrations after oxprenolol pretreatment, the hypokalemia was almost completely antagonized by the beta 2-blocking action.",2826064_7,0,-1,0,17145,0
17148,neuropeptide,4,5,31,43,A dystonia-like syndrome after neuropeptide (MSH/ACTH) stimulation of the rat locus ceruleus.,2840807_0,0,-1,0,17148,0
17210,(1,21,23,121,123,"The present study examines the effect of 6-day epinephrine treatment (100 micrograms/kg per h, s.c.) on stimulus-induced (1 Hz) endogenous neurotransmitter overflow from the isolated perfused kidney of vehicle- and epinephrine-treated rats.",2886572_1,0,-1,0,17210,0
17224,Propranolol,0,1,0,11,Propranolol had no effect on stimulus-induced overflow in either group.,2886572_7,0,-1,0,17224,0
17236,bromocriptine,12,13,111,124,"Immunohistochemical, electron microscopic and morphometric studies of estrogen-induced rat prolactinomas after bromocriptine treatment.",2887062_0,0,-1,0,17236,0
17238,bromocriptine,5,6,26,39,"To clarify the effects of bromocriptine on prolactinoma cells in vivo, immunohistochemical, ultrastructural and morphometrical analyses were applied to estrogen-induced rat prolactinoma cells 1 h and 6 h after injection of bromocriptine (3 mg/kg of body weight).",2887062_1,0,-1,0,17238,0
17260,bromocriptine,13,14,81,94,These findings suggest that lowered serum prolactin levels in the early phase of bromocriptine treatment may result from an impaired secretion of prolactin due to decreasing numbers of cytoplasmic microtubules.,2887062_5,0,-1,0,17260,0
17269,reaction products,5,7,62,79,"Electron microscopical immunohistochemistry revealed positive reaction products noted on the secretory granules, Golgi cisternae, and endoplasmic reticulum of the untreated rat prolactinoma cells.",2887062_8,0,-1,0,17269,0
17275,reaction products,8,10,53,70,"However, only secretory granules showed the positive reaction products for prolactin 6 h after bromocriptine treatment of the adenoma cells.",2887062_9,0,-1,0,17275,0
17276,bromocriptine,15,16,95,108,"However, only secretory granules showed the positive reaction products for prolactin 6 h after bromocriptine treatment of the adenoma cells.",2887062_9,0,-1,0,17276,0
17281,bromocriptine,30,31,200,213,"An increase in the volume density of secretory granules and a decrease in the volume densities of rough endoplasmic reticulum and microtubules was determined by morphometric analysis, suggesting that bromocriptine inhibits protein synthesis as well as bringing about a disturbance of the prolactin secretion.",2887062_10,0,-1,0,17281,0
17290,aspartate,24,25,139,148,"25 mg/kg, i.v. thiopental produced anesthesia without altering respiratory rate, increased GABA, decreased glutamate, and had no effect on aspartate or glycine levels compared to controls in rat cortex and brain stem.",2893236_3,0,-1,0,17290,0
17297,amino acids,29,31,170,181,"50 mg/kg, i.v. thiopental produced respiratory arrest with further increase in GABA and decrease in glutamate again in cortex and brain stem without affecting any of the amino acids studied in four regions of rat brain.",2893236_5,0,-1,0,17297,0
17322,chloride channels,25,27,171,188,"However, the diazepam enhancement of adrenaline-induced reflex bradycardia was antagonized by pretreatment of rats with an intravenous dose of picrotoxin (an agent blocks chloride channels by binding to sites associated with the benzodiazepine-GABA-chloride channel macromolecular complex).",2894433_5,0,-1,0,17322,0
17337,sulfasalazine,25,26,179,192,"Pneumonitis, bilateral pleural effusions, echocardiographic evidence of cardiac tamponade, and positive autoantibodies developed in a 43-year-old man, who was receiving long-term sulfasalazine therapy for chronic ulcerative colitis.",2894766_1,0,-1,0,17337,0
17339,sulfasalazine,4,5,23,36,"After cessation of the sulfasalazine and completion of a six-week course of corticosteroids, these problems resolved over a period of four to six months.",2894766_2,0,-1,0,17339,0
17345,sulfasalazine,3,4,19,32,Physicians who use sulfasalazine to treat patients with inflammatory bowel disease should be aware of the signs of sulfasalazine-induced lupus syndrome.,2894766_4,0,-1,0,17345,0
17379,Glycopyrronium,0,1,0,14,Glycopyrronium requirements for antagonism of the muscarinic side effects of edrophonium.,2917114_0,0,-1,0,17379,0
17381,edrophonium,10,11,77,88,Glycopyrronium requirements for antagonism of the muscarinic side effects of edrophonium.,2917114_0,0,-1,0,17381,0
17383,glycopyrronium,13,14,70,84,"We have compared, in 60 adult patients, the cardiovascular effects of glycopyrronium 5 micrograms kg-1 and 10 micrograms kg-1 given either simultaneously or 1 min before edrophonium 1 mg kg-1.",2917114_1,0,-1,0,17383,0
17386,edrophonium,28,29,170,181,"We have compared, in 60 adult patients, the cardiovascular effects of glycopyrronium 5 micrograms kg-1 and 10 micrograms kg-1 given either simultaneously or 1 min before edrophonium 1 mg kg-1.",2917114_1,0,-1,0,17386,0
17393,glycopyrronium,2,3,7,21,"Use of glycopyrronium 5 micrograms kg-1 provided greater cardiovascular stability and, given 1 min before the edrophonium, was sufficient to minimize early, edrophonium-induced bradycardias.",2917114_4,0,-1,0,17393,0
17396,edrophonium,17,18,110,121,"Use of glycopyrronium 5 micrograms kg-1 provided greater cardiovascular stability and, given 1 min before the edrophonium, was sufficient to minimize early, edrophonium-induced bradycardias.",2917114_4,0,-1,0,17396,0
17397,low dose,1,3,5,13,This low dose of glycopyrronium provided good control of oropharyngeal secretions.,2917114_5,0,-1,0,17397,0
17398,glycopyrronium,4,5,17,31,This low dose of glycopyrronium provided good control of oropharyngeal secretions.,2917114_5,0,-1,0,17398,0
17401,antiepileptic drug,9,11,53,71,Folate depletion has often been a problem in chronic antiepileptic drug (AED) therapy.,2924746_1,0,-1,0,17401,0
17408,propylene glycol,12,14,58,74,"In the course of developing this model, a common vehicle, propylene glycol, by itself in high doses, was found to exhibit protective properties against induced seizures and inhibited weight gain.",2924746_4,0,-1,0,17408,0
17425,dipyridamole,10,11,87,99,Angina and ischemic electrocardiographic changes occurred after administration of oral dipyridamole in four patients awaiting urgent myocardial revascularization procedures.,2950248_1,0,-1,0,17425,0
17428,dipyridamole,16,17,89,101,"To our knowledge, this has not previously been reported as a side effect of preoperative dipyridamole therapy, although dipyridamole-induced myocardial ischemia has been demonstrated to occur in animals and humans with coronary artery disease.",2950248_2,0,-1,0,17428,0
17434,atrial natriuretic factor,5,8,42,67,Inhibition of sympathoadrenal activity by atrial natriuretic factor in dogs.,2951327_0,0,-1,0,17434,0
17437,natriuretic factor,4,6,32,50,infusions of human alpha-atrial natriuretic factor.,2951327_2,0,-1,0,17437,0
17442,/- 1,29,31,139,143,"Mean arterial pressure (as a percentage of control +/- SEM) during randomized infusions of 0.03, 0.1, 0.3, or 1.0 microgram/kg/min was 99 +/- 1, 95 +/- 1 (p less than 0.05), 93 +/- 1 (p less than 0.01), or 79 +/- 6% (p less than 0.001), respectively, but no tachycardia and no augmentation of the norepinephrine release rate (up to 0.3 microgram/kg/min) were observed, which is in contrast to comparable hypotension induced by hydralazine or nitroglycerin.",2951327_3,0,-1,0,17442,0
17443,/- 1,45,47,178,182,"Mean arterial pressure (as a percentage of control +/- SEM) during randomized infusions of 0.03, 0.1, 0.3, or 1.0 microgram/kg/min was 99 +/- 1, 95 +/- 1 (p less than 0.05), 93 +/- 1 (p less than 0.01), or 79 +/- 6% (p less than 0.001), respectively, but no tachycardia and no augmentation of the norepinephrine release rate (up to 0.3 microgram/kg/min) were observed, which is in contrast to comparable hypotension induced by hydralazine or nitroglycerin.",2951327_3,0,-1,0,17443,0
17446,atrial natriuretic factor,19,22,106,131,"The release rate of epinephrine (control, 6.7 +/- 0.6 ng/kg/min) declined immediately during infusions of atrial natriuretic factor to a minimum of 49 +/- 5% of control (p less than 0.001) during 0.1 microgram/kg/min and to 63 +/- 5% (0.1 greater than p greater than 0.05) or 95 +/- 13% (not significant) during 0.3 or 1.0 microgram/kg/min.",2951327_4,0,-1,0,17446,0
17452,atrial natriuretic factor,6,9,47,72,Steady state arterial plasma concentrations of atrial natriuretic factor were 39 +/- 10 pg/ml (n = 6) during infusions of saline and 284 +/- 24 pg/ml (n = 6) and 1520 +/- 300 pg/ml (n = 9) during 0.03 and 0.1 microgram/kg/min infusions of the factor.(ABSTRACT TRUNCATED AT 250 WORDS),2951327_5,0,-1,0,17452,0
17458,iohexol,5,6,33,40,"Selective injection of iopentol, iohexol and metrizoate into the left coronary artery of the dog.",2980315_0,0,-1,0,17458,0
17466,iohexol,16,17,98,105,"In twenty beagle dogs selective injections were made into the left coronary artery with iopentol, iohexol and metrizoate in doses of 4 ml, 8 ml and 16 ml.",2980315_2,0,-1,0,17466,0
17469,iohexol,5,6,35,42,"Thirty-six iopentol injections, 35 iohexol injections and 37 metrizoate injections were made.",2980315_3,0,-1,0,17469,0
17476,iohexol,2,3,13,20,Iopentol and iohexol also produced significantly less decrease in aortic blood pressure than metrizoate at the different doses.,2980315_5,0,-1,0,17476,0
17481,adenylate cyclase,5,7,27,44,It has been suggested that adenylate cyclase inhibition may be important in the development of both nephrogenic diabetes insipidus and hypothyroidism during lithium treatment.,3001299_1,0,-1,0,17481,0
17485,desmopressin,13,14,82,94,We measured serum thyroxine and urine-concentrating ability (Umax) in response to desmopressin (DDAVP) in 85 patients receiving lithium.,3001299_2,0,-1,0,17485,0
17486,DDAVP,15,16,96,101,We measured serum thyroxine and urine-concentrating ability (Umax) in response to desmopressin (DDAVP) in 85 patients receiving lithium.,3001299_2,0,-1,0,17486,0
17510,arginine vasopressin,5,7,40,60,Portal plasma concentrations of neither arginine vasopressin nor oxytocin are significantly altered in this paradigm.,3015567_2,0,-1,0,17510,0
17513,glucocorticoid synthesis,23,25,159,183,"Application of a delayed feedback signal, in the form of a 2-h systemic corticosterone infusion in urethane-anesthetized rats with pharmacological blockade of glucocorticoid synthesis, is without effect on the resting secretion of arginine vasopressin and oxytocin at any corticosterone feedback dose tested.",3015567_3,0,-1,0,17513,0
17515,arginine vasopressin,34,36,231,251,"Application of a delayed feedback signal, in the form of a 2-h systemic corticosterone infusion in urethane-anesthetized rats with pharmacological blockade of glucocorticoid synthesis, is without effect on the resting secretion of arginine vasopressin and oxytocin at any corticosterone feedback dose tested.",3015567_3,0,-1,0,17515,0
17524,delta 9-tetrahydrocannabinol,6,8,50,78,Noradrenergic involvement in catalepsy induced by delta 9-tetrahydrocannabinol.,3031535_0,0,-1,0,17524,0
17527,delta 9-tetrahydrocannabinol,15,17,95,123,"In order to elucidate the role of the catecholaminergic system in the cataleptogenic effect of delta 9-tetrahydrocannabinol (THC), the effect of pretreatment with 6-hydroxydopamine (6-OHDA) or with desipramine and 6-OHDA and lesions of the locus coeruleus were investigated in rats.",3031535_1,0,-1,0,17527,0
17547,dopaminergic,20,21,131,143,"These results indicate that noradrenergic neurons have an important role in the manifestation of catalepsy induced by THC, whereas dopaminergic neurons are important in catalepsy induced by haloperidol.",3031535_4,0,-1,0,17547,0
17558,chlorpheniramine maleate,10,12,63,87,"Azelastine, a novel antiallergic medication, was compared with chlorpheniramine maleate and placebo for efficacy and safety in the treatment of spring allergic rhinitis in a multicenter, double-blind, multiple-dose, parallel-groups study.",3057041_1,0,-1,0,17558,0
17570,chlorpheniramine,33,34,169,185,"Medications were given four times daily; the azelastine groups received 0.5, 1.0, or 2.0 mg in the morning and evening with placebo in the early and late afternoon; the chlorpheniramine group received 4.0 mg four times daily.",3057041_4,0,-1,0,17570,0
17586,chlorpheniramine,5,6,26,42,"In contrast, although the chlorpheniramine group did have fewer symptoms than the placebo group during the study, the difference never reached statistical significance during any week of the study.",3057041_11,0,-1,0,17586,0
17613,LDL-cholesterol,18,19,104,119,"Both agents show substantial clinical efficacy, with reductions in total cholesterol of over 30% and in LDL-cholesterol of 40% in clinical studies.",3076126_5,0,-1,0,17613,0
17622,creatine kinase,3,5,20,35,Minor elevations of creatine kinase levels are reported in about 5% of patients.,3076126_11,0,-1,0,17622,0
17626,cyclosporin,31,32,192,203,"Myopathy, associated in some cases with myoglobinuria, and in 2 cases with transient renal failure, has been rarely reported with lovastatin, especially in patients concomitantly treated with cyclosporin, gemfibrozil or niacin.",3076126_12,0,-1,0,17626,0
17633,HLA-B35,2,3,17,24,Association with HLA-B35 and Cw4 antigens.,3084782_1,0,-1,0,17633,0
17637,class I,26,28,181,188,Twenty-five patients with rheumatoid arthritis (RA) who developed toxicity while taking remission inducing drugs and 30 without toxicity were studied for possible associations with class I and II HLA antigens.,3084782_2,0,-1,0,17637,0
17638,HLA,30,31,196,199,Twenty-five patients with rheumatoid arthritis (RA) who developed toxicity while taking remission inducing drugs and 30 without toxicity were studied for possible associations with class I and II HLA antigens.,3084782_2,0,-1,0,17638,0
17639,Tiopronin,12,13,76,85,"A strong association has been found between nephritis and dermatitis due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35.",3084782_3,0,-1,0,17639,0
17640,D-Penicillamine,15,16,89,104,"A strong association has been found between nephritis and dermatitis due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35.",3084782_3,0,-1,0,17640,0
17641,class I antigens,20,23,124,140,"A strong association has been found between nephritis and dermatitis due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35.",3084782_3,0,-1,0,17641,0
17646,DR5,6,7,37,40,Compared to healthy controls a lower DR5 frequency was observed in patients with RA except for the Tiopronin related nephritis group.,3084782_4,0,-1,0,17646,0
17647,Tiopronin,17,18,99,108,Compared to healthy controls a lower DR5 frequency was observed in patients with RA except for the Tiopronin related nephritis group.,3084782_4,0,-1,0,17647,0
17702,Mitomycin C,0,2,0,11,Mitomycin C associated hemolytic uremic syndrome.,3108839_0,0,-1,0,17702,0
17704,Mitomycin C,0,2,0,11,Mitomycin C associated Hemolytic Uremic Syndrome (HUS) is a potentially fatal but uncommon condition that is not yet widely recognised.,3108839_1,0,-1,0,17704,0
17709,mitomycin C,14,16,113,124,"It consists of microangiopathic hemolytic anemia, thrombocytopenia and progressive renal failure associated with mitomycin C treatment and affects about 10% of patients treated with this agent.",3108839_2,0,-1,0,17709,0
17712,mitomycin C,13,15,65,76,The renal failure usually develops about 8-10 mth after start of mitomycin C treatment and the mortality is approximately 60% from renal failure or pulmonary edema.,3108839_3,0,-1,0,17712,0
17726,mitomycin C,26,28,178,189,We describe the clinical course and pathological findings in a 65 yr-old man with gastric adenocarcinoma who developed renal failure and thrombocytopenia while on treatment with mitomycin C and died in pulmonary edema.,3108839_6,0,-1,0,17726,0
17728,Ketanserin,0,1,0,10,Ketanserin pretreatment reverses alfentanil-induced muscle rigidity.,3115150_0,0,-1,0,17728,0
17732,ketanserin,3,4,27,37,"Systemic pretreatment with ketanserin, a relatively specific type-2 serotonin receptor antagonist, significantly attenuated the muscle rigidity produced in rats by the potent short-acting opiate agonist alfentanil.",3115150_1,0,-1,0,17732,0
17742,ketanserin,1,2,16,26,Intraperitoneal ketanserin administration at doses of 0.63 and 2.5 mg/kg prevented the alfentanil-induced increase in electromyographic activity compared with animals pretreated with saline.,3115150_3,0,-1,0,17742,0
17745,alfentanil,15,16,100,110,Chlordiazepoxide at doses up to 10 mg/kg failed to significantly influence the rigidity produced by alfentanil.,3115150_4,0,-1,0,17745,0
