,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
8698,hypoalbuminemia,35,36,194,209,"Doxorubicin treatment resulted in heavy proteinuria (>100 mg protein/mg crea) in 15/44 of sgk1(+/+) and 15/44 of sgk1(-/-) mice leading to severe nephrotic syndrome with ascites, lipidemia, and hypoalbuminemia in both genotypes.",18768591_5,-1,-1,-1,8698,-1,0.00029090763,0.99970907
8702,body weight,39,41,197,208,Urinary sodium excretion reached signficantly lower values in sgk1(+/+) mice (15 +/- 5 mumol/mg crea) than in sgk1(-/-) mice (35 +/- 5 mumol/mg crea) and was associated with a significantly higher body weight gain in sgk1(+/+) compared with sgk1(-/-) mice (+6.6 +/- 0.7 vs. +4.1 +/- 0.8 g).,18768591_7,-1,-1,-1,8702,-1,0.0004742719,0.9995258
8703,nephrotic syndrome,4,6,21,39,"During the course of nephrotic syndrome, serum urea concentrations increased significantly faster in sgk1(-/-) mice than in sgk1(+/+) mice leading to uremia and a reduced median survival in sgk1(-/-) mice (29 vs. 40 days in sgk1(+/+) mice).",18768591_8,-1,-1,-1,8703,-1,0.0002777435,0.9997222
8705,uremia,24,25,150,156,"During the course of nephrotic syndrome, serum urea concentrations increased significantly faster in sgk1(-/-) mice than in sgk1(+/+) mice leading to uremia and a reduced median survival in sgk1(-/-) mice (29 vs. 40 days in sgk1(+/+) mice).",18768591_8,-1,-1,-1,8705,-1,0.00027393652,0.999726
8706,volume retention,9,11,62,78,"In conclusion, gene-targeted mice lacking SGK1 showed blunted volume retention, yet were not protected against renal fibrosis during experimental nephrotic syndrome.",18768591_9,-1,-1,-1,8706,-1,0.0014444956,0.9985555
8708,nephrotic syndrome,21,23,146,164,"In conclusion, gene-targeted mice lacking SGK1 showed blunted volume retention, yet were not protected against renal fibrosis during experimental nephrotic syndrome.",18768591_9,-1,-1,-1,8708,-1,0.00030671788,0.9996933
8710,haemolytic anaemia,3,5,28,46,Severe thrombocytopenia and haemolytic anaemia associated with ciprofloxacin: a case report with fatal outcome.,18791946_0,-1,-1,-1,8710,-1,0.000321603,0.9996784
8713,abdominal pain,7,9,42,56,A 30-year old Caucasian man reported with abdominal pain and jaundice after 3-day administration of oral ciprofloxacin for a suspect of urinary tract infection.,18791946_2,-1,-1,-1,8713,-1,0.00030102214,0.999699
8716,urinary tract infection,21,24,136,159,A 30-year old Caucasian man reported with abdominal pain and jaundice after 3-day administration of oral ciprofloxacin for a suspect of urinary tract infection.,18791946_2,-1,-1,-1,8716,-1,0.00031219498,0.9996878
8718,haemolysis,10,11,83,93,Clinical evaluations suggested an initial diagnosis of severe thrombocytopenia and haemolysis.,18791946_3,-1,-1,-1,8718,-1,0.00036776636,0.99963224
8719,petechiae,4,5,36,45,The patient progressively developed petechiae and purpura on thorax and lower limbs.,18791946_4,-1,-1,-1,8719,-1,0.00039764633,0.9996024
8720,purpura,6,7,50,57,The patient progressively developed petechiae and purpura on thorax and lower limbs.,18791946_4,-1,-1,-1,8720,-1,0.8629213,0.13707876
8721,haemorrhages,9,10,64,76,An accurate autopsy revealed most organs with diffuse petechial haemorrhages.,18791946_6,-1,-1,-1,8721,-1,0.0021331243,0.9978669
8722,bone marrow depression,3,6,12,34,No signs of bone marrow depression were found.,18791946_7,-1,-1,-1,8722,-1,0.0005105722,0.9994894
8724,microangiopathies,5,6,23,40,No thrombi or signs of microangiopathies were observed in arterial vessels.,18791946_8,-1,-1,-1,8724,-1,0.00034967423,0.99965036
8727,haemolytic anaemia,11,13,96,114,"This case report shows that ciprofloxacin may precipitate life-threatening thrombocytopenia and haemolytic anaemia, even in the early phases of treatment and without apparent previous exposures.",18791946_10,-1,-1,-1,8727,-1,0.0002998215,0.9997002
8733,myocardial hyperactivity,21,23,147,171,"The mechanism of isoproterenol-induced myocardial damage is unknown, but a mismatch of oxygen supply vs. demand following coronary hypotension and myocardial hyperactivity is the best explanation for the complex morphological alterations observed.",18808529_1,-1,-1,-1,8733,-1,0.00029351722,0.99970645
8738,ischaemic injury,5,7,26,42,"These changes, related to ischaemic injury, explain the severe alterations in the structural integrity of the sarcolemma of cardiomyocytes and hence severe and irreversible injury induced by isoproterenol.",18808529_9,-1,-1,-1,8738,-1,0.00038255242,0.99961746
8740,mitochondrial damage,3,5,27,47,Alpha-lipoic acid prevents mitochondrial damage and neurotoxicity in experimental chemotherapy neuropathy.,18809400_0,-1,-1,-1,8740,-1,0.0002938104,0.9997062
8744,mitochondrial damage,14,16,110,130,"The study investigates if alpha-lipoic acid is neuroprotective against chemotherapy induced neurotoxicity, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.",18809400_1,-1,-1,-1,8744,-1,0.00028170273,0.99971825
8748,axonal damage,11,13,84,97,This approach allowed investigating the efficacy of alpha-lipoic acid in preventing axonal damage and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.,18809400_3,-1,-1,-1,8748,-1,0.0002706902,0.99972934
8751,mitochondrial impairment,10,12,71,95,Our results demonstrate that both cisplatin and paclitaxel cause early mitochondrial impairment with loss of membrane potential and induction of autophagic vacuoles in neurons.,18809400_4,-1,-1,-1,8751,-1,0.0002698607,0.99973017
8753,mitochondrial toxicity,16,18,127,149,"Alpha-lipoic acid exerts neuroprotective effects against chemotherapy induced neurotoxicity in sensory neurons: it rescues the mitochondrial toxicity and induces the expression of frataxin, an essential mitochondrial protein with anti-oxidant and chaperone properties.",18809400_5,-1,-1,-1,8753,-1,0.0002899131,0.99971
8754,mitochondrial toxicity,2,4,14,36,In conclusion mitochondrial toxicity is an early common event both in paclitaxel and cisplatin induced neurotoxicity.,18809400_6,-1,-1,-1,8754,-1,0.0002935245,0.99970645
8758,peripheral nerve toxicity,12,15,82,107,These findings suggest that alpha-lipoic acid might reduce the risk of developing peripheral nerve toxicity in patients undergoing chemotherapy and encourage further confirmatory clinical trials.,18809400_8,-1,-1,-1,8758,-1,0.000292337,0.99970764
8763,8-aminoquinoline WR242511,5,7,26,51,"Using this rationale, the 8-aminoquinoline WR242511, a potent long-lasting MHb former in rodents and beagle dogs, was studied in the rhesus monkey for advanced development as a potential CN pretreatment.",18821488_2,-1,-1,-1,8763,-1,0.994548,0.005451919
8764,WR242511,6,7,24,32,"METHODS: In this study, WR242511 was administered intravenously (IV) in 2 female and 4 male rhesus monkeys in doses of 3.5 and/or 7.0 mg/kg; a single male also received WR242511 orally (PO) at 7.0 mg/kg.",18821488_3,-1,-1,-1,8764,-1,0.9380952,0.061904725
8765,WR242511,34,35,169,177,"METHODS: In this study, WR242511 was administered intravenously (IV) in 2 female and 4 male rhesus monkeys in doses of 3.5 and/or 7.0 mg/kg; a single male also received WR242511 orally (PO) at 7.0 mg/kg.",18821488_3,-1,-1,-1,8765,-1,0.8975402,0.10245986
8766,WR242511,6,7,31,39,"RESULTS: The selected doses of WR242511, which produced significant methemoglobinemia in beagle dogs in earlier studies conducted elsewhere, produced very little MHb (mean < 2.0%) in the rhesus monkey.",18821488_5,-1,-1,-1,8766,-1,0.71582973,0.2841703
8767,methemoglobinemia,11,12,68,85,"RESULTS: The selected doses of WR242511, which produced significant methemoglobinemia in beagle dogs in earlier studies conducted elsewhere, produced very little MHb (mean < 2.0%) in the rhesus monkey.",18821488_5,-1,-1,-1,8767,-1,0.027985502,0.97201455
8768,hemoglobinuria,3,4,23,37,"Furthermore, transient hemoglobinuria was noted approximately 60 minutes postinjection of WR242511 (3.5 or 7.0 mg/kg), and 2 lethalities occurred (one IV and one PO) following the 7.0 mg/kg dose.",18821488_6,-1,-1,-1,8768,-1,0.0002819612,0.999718
8769,WR242511,11,12,90,98,"Furthermore, transient hemoglobinuria was noted approximately 60 minutes postinjection of WR242511 (3.5 or 7.0 mg/kg), and 2 lethalities occurred (one IV and one PO) following the 7.0 mg/kg dose.",18821488_6,-1,-1,-1,8769,-1,0.9864007,0.013599288
8770,Myoglobinuria,0,1,0,13,Myoglobinuria was also observed following the 7.0 mg/kg dose.,18821488_7,-1,-1,-1,8770,-1,0.0012103418,0.9987897
8773,WR242511,4,5,21,29,It is concluded that WR242511 should not be pursued as a pretreatment for CN poisoning unless the anti-CN characteristics of this compound can be successfully dissociated from those producing undesirable toxicity.,18821488_10,-1,-1,-1,8773,-1,0.80038524,0.19961478
8776,liver tumors,6,8,41,53,Etiologic factors in the pathogenesis of liver tumors associated with oral contraceptives.,188339_0,-1,-1,-1,8776,-1,0.00049797236,0.99950206
8778,liver tumors,8,10,47,59,"Within the last several years, previously rare liver tumors have been seen in young women using oral contraceptive steroids.",188339_1,-1,-1,-1,8778,-1,0.000303982,0.999696
8779,oral contraceptive steroids,17,20,96,123,"Within the last several years, previously rare liver tumors have been seen in young women using oral contraceptive steroids.",188339_1,-1,-1,-1,8779,-1,0.99945205,0.00054791174
8780,Liver Tumors,3,5,17,29,"The Registry for Liver Tumors Associated with Oral Contraceptives at the University of California, Irvine, has clearly identified 27 cases.",188339_2,-1,-1,-1,8780,-1,0.00030414815,0.9996959
8782,focal nodular hyperplasia,11,14,65,90,"Common to these 71 cases has been a histopathologic diagnosis of focal nodular hyperplasia, adenoma, hamartoma, and hepatoma.",188339_4,-1,-1,-1,8782,-1,0.00039677162,0.9996032
8783,adenoma,15,16,92,99,"Common to these 71 cases has been a histopathologic diagnosis of focal nodular hyperplasia, adenoma, hamartoma, and hepatoma.",188339_4,-1,-1,-1,8783,-1,0.00060421764,0.9993957
8784,hamartoma,17,18,101,110,"Common to these 71 cases has been a histopathologic diagnosis of focal nodular hyperplasia, adenoma, hamartoma, and hepatoma.",188339_4,-1,-1,-1,8784,-1,0.013385831,0.98661417
8785,hepatoma,20,21,116,124,"Common to these 71 cases has been a histopathologic diagnosis of focal nodular hyperplasia, adenoma, hamartoma, and hepatoma.",188339_4,-1,-1,-1,8785,-1,0.00033649406,0.9996635
8786,oral contraceptive steroids,9,12,83,110,Significant statistical etiologic factors include prolonged uninterrupted usage of oral contraceptive steroids.,188339_5,-1,-1,-1,8786,-1,0.9994992,0.00050076336
8788,liver rupture,3,5,17,30,Eight deaths and liver rupture in 18 patients attest to the seriousness of this new potentially lethal adverse phenomenon.,188339_6,-1,-1,-1,8788,-1,0.00030498527,0.99969506
8790,Parkinson's disease,8,11,81,100,Repetitive transcranial magnetic stimulation for levodopa-induced dyskinesias in Parkinson's disease.,18951540_0,-1,-1,-1,8790,-1,0.00077619427,0.9992238
8792,Parkinson's disease,39,42,214,233,"In a placebo-controlled, single-blinded, crossover study, we assessed the effect of ""real"" repetitive transcranial magnetic stimulation (rTMS) versus ""sham"" rTMS (placebo) on peak dose dyskinesias in patients with Parkinson's disease (PD).",18951540_1,-1,-1,-1,8792,-1,0.0006240235,0.999376
8793,PD,43,44,235,237,"In a placebo-controlled, single-blinded, crossover study, we assessed the effect of ""real"" repetitive transcranial magnetic stimulation (rTMS) versus ""sham"" rTMS (placebo) on peak dose dyskinesias in patients with Parkinson's disease (PD).",18951540_1,-1,-1,-1,8793,-1,0.00031296298,0.9996871
8794,PD,3,4,18,20,"Ten patients with PD and prominent dyskinesias had rTMS (1,800 pulses; 1 Hz rate) delivered over the motor cortex for 4 consecutive days twice, once real stimuli and once sham stimulation were used; evaluations were done at the baseline and 1 day after the end of each of the treatment series.",18951540_2,-1,-1,-1,8794,-1,0.00032080253,0.9996792
8800,PD,14,15,77,79,"Following rTMS, no side effects and no adverse effects on motor function and PD symptoms were noted.",18951540_7,-1,-1,-1,8800,-1,0.00041513544,0.99958485
8802,PD,20,21,153,155,The results suggest the existence of residual beneficial clinical aftereffects of consecutive daily applications of low-frequency rTMS on dyskinesias in PD.,18951540_8,-1,-1,-1,8802,-1,0.0004941372,0.9995059
8821,priapism,8,9,63,71,Intracavernous epinephrine: a minimally invasive treatment for priapism in the emergency department.,18996674_0,-1,-1,-1,8821,-1,0.02272895,0.977271
8822,emergency department,11,13,79,99,Intracavernous epinephrine: a minimally invasive treatment for priapism in the emergency department.,18996674_0,-1,-1,-1,8822,-1,0.0006840178,0.999316
8823,Priapism,0,1,0,8,Priapism is the prolonged erection of the penis in the absence of sexual arousal.,18996674_1,-1,-1,-1,8823,-1,0.14998049,0.8500195
8825,Emergency Department,13,15,71,91,"A 45-year-old man, an admitted frequent cocaine user, presented to the Emergency Department (ED) on two separate occasions with a history of priapism after cocaine use.",18996674_2,-1,-1,-1,8825,-1,0.00048414044,0.9995159
8826,priapism,26,27,141,149,"A 45-year-old man, an admitted frequent cocaine user, presented to the Emergency Department (ED) on two separate occasions with a history of priapism after cocaine use.",18996674_2,-1,-1,-1,8826,-1,0.0017517854,0.9982482
8835,ventricular ectopy,26,28,178,196,Intravenous caffeine is commonly used to improve seizure duration and quality in such patients and is generally well tolerated aside from occasional reports of relatively benign ventricular ectopy.,18997632_2,-1,-1,-1,8835,-1,0.00030199694,0.99969804
8836,cardiac disease,9,11,50,65,We describe a patient with no previous history of cardiac disease or arrhythmia who developed sustained bigeminy and 2 brief runs of ventricular tachycardia after caffeine administration.,18997632_3,-1,-1,-1,8836,-1,0.00027621162,0.99972373
8838,bigeminy,16,17,104,112,We describe a patient with no previous history of cardiac disease or arrhythmia who developed sustained bigeminy and 2 brief runs of ventricular tachycardia after caffeine administration.,18997632_3,-1,-1,-1,8838,-1,0.0011735703,0.99882644
8844,rheumatologic disorders,9,11,74,97,Prophylactic use of lamivudine with chronic immunosuppressive therapy for rheumatologic disorders.,19037603_0,-1,-1,-1,8844,-1,0.0002987569,0.9997012
8846,hepatitis B virus surface antigen,20,25,138,171,The objective of this study was to report our experience concerning the effectiveness of the prophylactic administration of lamivudine in hepatitis B virus surface antigen (HBs Ag) positive patients with rheumatologic disease.,19037603_1,-1,-1,-1,8846,-1,0.0009777853,0.99902225
8847,HBs Ag,26,28,173,179,The objective of this study was to report our experience concerning the effectiveness of the prophylactic administration of lamivudine in hepatitis B virus surface antigen (HBs Ag) positive patients with rheumatologic disease.,19037603_1,-1,-1,-1,8847,-1,0.0009983248,0.9990017
8848,rheumatologic disease,32,34,204,225,The objective of this study was to report our experience concerning the effectiveness of the prophylactic administration of lamivudine in hepatitis B virus surface antigen (HBs Ag) positive patients with rheumatologic disease.,19037603_1,-1,-1,-1,8848,-1,0.00028399244,0.999716
8849,HBs Ag,8,10,35,41,"From June 2004 to October 2006, 11 HBs Ag positive patients with rheumatologic diseases, who were on both immunosuppressive and prophylactic lamivudine therapies, were retrospectively assessed.",19037603_2,-1,-1,-1,8849,-1,0.00037812896,0.99962187
8850,rheumatologic diseases,13,15,65,87,"From June 2004 to October 2006, 11 HBs Ag positive patients with rheumatologic diseases, who were on both immunosuppressive and prophylactic lamivudine therapies, were retrospectively assessed.",19037603_2,-1,-1,-1,8850,-1,0.00029169803,0.99970824
8852,hepatitis B,4,6,22,33,"Liver function tests, hepatitis B virus (HBV) serologic markers, and HBV DNA levels of the patients during follow-up were obtained from hospital file records.",19037603_3,-1,-1,-1,8852,-1,0.037389565,0.9626104
8854,abnormal liver function,15,18,100,123,Shortly after treatment their tests normalized and during follow-up period none of the patients had abnormal liver function tests.,19037603_7,-1,-1,-1,8854,-1,0.00066049816,0.9993395
8858,vitamin E,5,7,24,33,Effect of green tea and vitamin E combination in isoproterenol induced myocardial infarction in rats.,19058010_0,-1,-1,-1,8858,-1,0.99934524,0.0006546888
8860,myocardial infarction,11,13,71,92,Effect of green tea and vitamin E combination in isoproterenol induced myocardial infarction in rats.,19058010_0,-1,-1,-1,8860,-1,0.00030450354,0.99969554
8862,vitamin E,14,16,81,90,"The present study was aimed to investigate the combined effects of green tea and vitamin E on heart weight, body weight, serum marker enzymes, lipid peroxidation, endogenous antioxidants and membrane bound ATPases in isoproterenol (ISO)-induced myocardial infarction in rats.",19058010_1,-1,-1,-1,8862,-1,0.9993926,0.0006073997
8863,body weight,20,22,108,119,"The present study was aimed to investigate the combined effects of green tea and vitamin E on heart weight, body weight, serum marker enzymes, lipid peroxidation, endogenous antioxidants and membrane bound ATPases in isoproterenol (ISO)-induced myocardial infarction in rats.",19058010_1,-1,-1,-1,8863,-1,0.0006390035,0.999361
8865,myocardial infarction,39,41,245,266,"The present study was aimed to investigate the combined effects of green tea and vitamin E on heart weight, body weight, serum marker enzymes, lipid peroxidation, endogenous antioxidants and membrane bound ATPases in isoproterenol (ISO)-induced myocardial infarction in rats.",19058010_1,-1,-1,-1,8865,-1,0.0002890969,0.99971086
8866,ISO,7,8,37,40,"Adult male albino rats, treated with ISO (200 mg/kg, s.c.) for 2 days at an interval of 24 h caused a significant (P<0.05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca+2 ATPase level whereas there was a significant (P<0.05) decrease in body weight, endogenous antioxidants, Na+/ K+ ATPase and Mg+2 ATPase levels.",19058010_2,-1,-1,-1,8866,-1,0.10057896,0.8994211
8867,h,23,24,91,92,"Adult male albino rats, treated with ISO (200 mg/kg, s.c.) for 2 days at an interval of 24 h caused a significant (P<0.05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca+2 ATPase level whereas there was a significant (P<0.05) decrease in body weight, endogenous antioxidants, Na+/ K+ ATPase and Mg+2 ATPase levels.",19058010_2,-1,-1,-1,8867,-1,0.90680075,0.09319924
8868,P<0.05,28,29,115,121,"Adult male albino rats, treated with ISO (200 mg/kg, s.c.) for 2 days at an interval of 24 h caused a significant (P<0.05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca+2 ATPase level whereas there was a significant (P<0.05) decrease in body weight, endogenous antioxidants, Na+/ K+ ATPase and Mg+2 ATPase levels.",19058010_2,-1,-1,-1,8868,-1,0.5265081,0.47349194
8869,P<0.05,51,52,246,252,"Adult male albino rats, treated with ISO (200 mg/kg, s.c.) for 2 days at an interval of 24 h caused a significant (P<0.05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca+2 ATPase level whereas there was a significant (P<0.05) decrease in body weight, endogenous antioxidants, Na+/ K+ ATPase and Mg+2 ATPase levels.",19058010_2,-1,-1,-1,8869,-1,0.55636686,0.4436331
8870,body weight,55,57,266,277,"Adult male albino rats, treated with ISO (200 mg/kg, s.c.) for 2 days at an interval of 24 h caused a significant (P<0.05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca+2 ATPase level whereas there was a significant (P<0.05) decrease in body weight, endogenous antioxidants, Na+/ K+ ATPase and Mg+2 ATPase levels.",19058010_2,-1,-1,-1,8870,-1,0.000401832,0.9995982
8872,vitamin E,12,14,54,63,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8872,-1,0.9994185,0.00058151304
8873,ISO,29,30,139,142,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8873,-1,0.91342604,0.0865739
8874,P<0.05,41,42,191,197,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8874,-1,0.546727,0.453273
8875,weight,64,65,318,324,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8875,-1,0.0003979497,0.999602
8876,ISO,77,78,400,403,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8876,-1,0.86722434,0.1327757
8878,vitamin E,84,86,435,444,"Administration of green tea (100 mg/kg/day, p.o.) and vitamin E (100 mg/kg/day, p.o.) together for 30 consecutive days and challenged with ISO on the day 29th and 30th, showed a significant (P<0.05) decrease in heart weight, serum marker enzymes, lipid peroxidation, Ca+2 ATPase and a significant increase in the body weight, endogenous antioxidants, Na+/K+ ATPase and Mg+2 ATPase when compared with ISO treated group and green tea or vitamin E alone treated groups.",19058010_3,-1,-1,-1,8878,-1,0.9993468,0.00065316964
8880,vitamin E,11,13,75,84,These findings indicate the synergistic protective effect of green tea and vitamin E during ISO induced myocardial infarction in rats.,19058010_4,-1,-1,-1,8880,-1,0.99942434,0.0005756985
8881,ISO,14,15,92,95,These findings indicate the synergistic protective effect of green tea and vitamin E during ISO induced myocardial infarction in rats.,19058010_4,-1,-1,-1,8881,-1,0.0004624506,0.9995376
8882,myocardial infarction,16,18,104,125,These findings indicate the synergistic protective effect of green tea and vitamin E during ISO induced myocardial infarction in rats.,19058010_4,-1,-1,-1,8882,-1,0.0002919629,0.999708
8883,haemopericardium,1,2,6,22,Fatal haemopericardium and gastrointestinal haemorrhage due to possible interaction of cranberry juice with warfarin.,19058474_0,-1,-1,-1,8883,-1,0.5533129,0.4466871
8884,gastrointestinal haemorrhage,3,5,27,55,Fatal haemopericardium and gastrointestinal haemorrhage due to possible interaction of cranberry juice with warfarin.,19058474_0,-1,-1,-1,8884,-1,0.00029739202,0.99970263
8886,haemorrhage,7,8,35,46,We report a case of fatal internal haemorrhage in an elderly man who consumed only cranberry juice for two weeks while maintaining his usual dosage of warfarin.,19058474_1,-1,-1,-1,8886,-1,0.00031029555,0.9996897
8888,flavonoids,8,9,54,64,"We propose that naturally occurring compounds such as flavonoids, which are present in fruit juices, may increase the potency of warfarin by competing for the enzymes that normally inactivate warfarin.",19058474_2,-1,-1,-1,8888,-1,0.9991817,0.0008183009
8891,adverse drug reactions,16,19,115,137,"While traditionally regarded as foodstuffs, consumption of fruit juices should be considered when patients develop adverse drug reactions.",19058474_3,-1,-1,-1,8891,-1,0.0006735248,0.99932647
8896,bupropion HCl,13,15,85,98,"METHODS: We investigated the effect of varying the intraperitoneal infusion rates of bupropion HCl 120 mg/kg, a known convulsive dose 50 (CD50), on the incidence and severity of bupropion-induced convulsions in the Swiss albino mice.",19105845_3,-1,-1,-1,8896,-1,0.99910897,0.0008910695
8899,bupropion HCl,22,24,104,117,"A total of 69 mice, approximately 7 weeks of age, and weighing 21.0 to 29.1 g were randomly assigned to bupropion HCl 120 mg/kg treatment by intraperitoneal (IP) administration in 7 groups (9 to 10 animals per group).",19105845_4,-1,-1,-1,8899,-1,0.99876606,0.0012340166
8900,Bupropion HCl,0,2,0,13,"Bupropion HCl was infused through a surgically implanted IP dosing catheter with infusions in each group of 0 min, 15 min, 30 min, 60 min, 90 min, 120 min, and 240 min.",19105845_5,-1,-1,-1,8900,-1,0.99949634,0.0005036235
8903,bupropion HCl,9,11,54,67,RESULTS: The results showed that IP administration of bupropion HCl 120 mg/kg by bolus injection induced convulsions in 6 out of 10 mice (60% of convulsing mice) in group 1.,19105845_7,-1,-1,-1,8903,-1,0.99926656,0.0007334628
8905,p,10,11,74,75,Logistic regression analysis revealed that infusion time was significant (p = 0.0004; odds ratio = 0.974) and increasing the IP infusion time of bupropion HCl 120 mg/kg was associated with a 91% reduced odds of convulsions at infusion times of 15 to 90 min compared to bolus injection.,19105845_8,-1,-1,-1,8905,-1,0.52839357,0.4716064
8906,bupropion HCl,26,28,145,158,Logistic regression analysis revealed that infusion time was significant (p = 0.0004; odds ratio = 0.974) and increasing the IP infusion time of bupropion HCl 120 mg/kg was associated with a 91% reduced odds of convulsions at infusion times of 15 to 90 min compared to bolus injection.,19105845_8,-1,-1,-1,8906,-1,0.9994074,0.0005925888
8914,sinusoidal obstruction syndrome,14,17,108,139,Graft-versus-host disease prophylaxis with everolimus and tacrolimus is associated with a high incidence of sinusoidal obstruction syndrome and microangiopathy: results of the EVTAC trial.,19135948_0,-1,-1,-1,8914,-1,0.00028129507,0.9997187
8915,microangiopathy,18,19,144,159,Graft-versus-host disease prophylaxis with everolimus and tacrolimus is associated with a high incidence of sinusoidal obstruction syndrome and microangiopathy: results of the EVTAC trial.,19135948_0,-1,-1,-1,8915,-1,0.00029455076,0.9997054
8917,GVHD,14,15,110,114,A calcineurin inhibitor combined with methotrexate is the standard prophylaxis for graft-versus-host disease (GVHD) after allogeneic hematopoietic stem cell transplantation (HSCT).,19135948_1,-1,-1,-1,8917,-1,0.0003103471,0.9996897
8922,myelodysplastic syndrome,21,23,106,130,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8922,-1,0.00029280252,0.99970716
8923,MDS,24,25,132,135,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8923,-1,0.00031865083,0.99968135
8924,n,26,27,137,138,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8924,-1,0.62147236,0.3785276
8925,acute myeloid leukemia,31,34,148,170,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8925,-1,0.00032061446,0.99967945
8926,AML,35,36,172,175,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8926,-1,0.00032404388,0.999676
8927,n,37,38,177,178,"We report on a combination of everolimus and tacrolimus in 24 patients (median age, 62 years) with either myelodysplastic syndrome (MDS; n = 17) or acute myeloid leukemia (AML; n = 7) undergoing intensive conditioning followed by HSCT from related (n = 4) or unrelated (n = 20) donors.",19135948_3,-1,-1,-1,8927,-1,0.6140048,0.3859952
